📝 日志文件: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251031_173015/training.log
💡 训练输出将实时保存到日志文件
🚀 启用AMP混合精度训练（预期加速40-100%）
🚀 启用异步数据传输（预期加速10-20%）
SAC训练中...
📊 优先级经验回放（PER）配置:
  - 容量: 20000
  - Alpha: 0.6 (优先级指数)
  - Beta: 0.4 → 1.0 (重要性采样权重)
  - 内存优化: float32 (节省50%内存)

================================================================================
  Episode    |    Leader    |  Follower0   |  Follower1   |  Follower2   |  Follower3   |    Steps     |    Status   
    216      |    408.32    |   -111.92    |    -85.35    |    -67.57    |    -81.39    |      93      |  ✅ Success  
    217      |   -3821.03   |   -118.99    |   -553.31    |    -46.37    |    -26.72    |     483      |  ❌ Failure  
    218      |   -6705.80   |   -644.30    |   -142.09    |    36.46     |   -742.35    |     796      |  ❌ Failure  
    219      |    550.61    |    -63.45    |    -59.99    |    -87.29    |    -62.33    |      63      |  ✅ Success  
    220      |   -5354.32   |   -177.17    |   -333.07    |    190.65    |    -86.73    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 220]: Actor Loss=21.0554, Critic Loss=50.6882, Alpha=0.0649, TD-error=2.3538, Beta=1.0000
    221      |   -650.77    |   -181.60    |   -329.10    |   -157.78    |   -159.49    |     200      |  ✅ Success  
    222      |   -5520.22   |   -180.18    |   -476.23    |    -75.94    |   -188.43    |     1000     | ⏱️  Timeout 
    223      |   -2165.83   |   -205.66    |   -332.96    |    -72.25    |    -21.90    |     218      |  ❌ Failure  
    224      |   -3593.42   |    -95.15    |   -265.89    |    -97.18    |    -63.97    |     467      |  ❌ Failure  
    225      |   -5655.56   |   -197.07    |   -244.04    |    -42.45    |    -34.41    |     1000     | ⏱️  Timeout 
    226      |   -4448.07   |   -1008.16   |   -837.21    |   -689.82    |   -844.19    |     716      |  ✅ Success  
    227      |   -6725.75   |   -128.09    |   -440.77    |    26.04     |   -141.98    |     1000     | ⏱️  Timeout 
    228      |   -5742.72   |   -289.14    |   -397.34    |   -117.11    |   -103.31    |     935      |  ❌ Failure  
    229      |   -2217.21   |   -583.28    |   -341.77    |   -606.88    |   -418.03    |     396      |  ✅ Success  
    230      |   -3628.75   |   -271.15    |   -633.43    |   -566.51    |   -346.87    |     281      |  ❌ Failure  
  📊 统计 [Ep 230]: Actor Loss=23.0878, Critic Loss=26.7111, Alpha=0.0626, TD-error=1.7909, Beta=1.0000
    231      |   -942.77    |    -33.05    |    -44.13    |    -48.39    |    -46.91    |      55      |  ❌ Failure  
    232      |   -1339.89   |    -61.43    |    -43.59    |   -152.29    |    -63.15    |      83      |  ❌ Failure  
    233      |  -11136.47   |   -1304.69   |   -1079.51   |   -1607.03   |   -1195.82   |     1000     | ⏱️  Timeout 
    234      |   -7846.63   |   -311.44    |   -421.64    |   -116.02    |   -337.38    |     1000     | ⏱️  Timeout 
    235      |   -4642.95   |   -105.94    |   -465.81    |   -226.36    |   -117.97    |     536      |  ❌ Failure  
    236      |   -5780.77   |   -106.23    |   -352.68    |    -67.42    |   -577.22    |     1000     | ⏱️  Timeout 
    237      |   -3486.52   |   -219.80    |    74.14     |    -57.78    |    46.66     |     529      |  ❌ Failure  
    238      |   -444.31    |   -166.79    |   -185.38    |   -133.46    |   -131.48    |     157      |  ✅ Success  
    239      |   -5065.33   |    -70.98    |    89.70     |    178.37    |    126.38    |     1000     | ⏱️  Timeout 
    240      |   -1314.41   |    -53.86    |    -67.75    |   -132.52    |   -136.68    |      72      |  ❌ Failure  
  📊 统计 [Ep 240]: Actor Loss=23.1806, Critic Loss=17.4503, Alpha=0.0693, TD-error=1.6267, Beta=1.0000
    241      |   -598.48    |    -6.67     |    -10.40    |    -11.65    |    -7.91     |      11      |  ❌ Failure  
    242      |   -6166.61   |   -904.64    |   -992.89    |   -1971.50   |   -680.64    |     949      |  ✅ Success  
    243      |   -2390.25   |   -126.53    |   -281.89    |   -521.80    |   -118.27    |     252      |  ❌ Failure  
    244      |   -473.62    |   -293.42    |   -192.59    |   -148.05    |   -221.57    |     169      |  ✅ Success  
    245      |   -615.64    |   -496.68    |   -194.21    |   -264.79    |   -144.61    |     156      |  ✅ Success  
    246      |   -6931.54   |    -99.86    |   -776.61    |    -53.23    |    -41.83    |     1000     | ⏱️  Timeout 
    247      |   -1286.04   |   -224.79    |   -361.75    |   -495.70    |   -246.72    |     359      |  ✅ Success  
    248      |   -9104.22   |   -1261.43   |   -1242.86   |   -2001.18   |   -2194.19   |     1000     | ⏱️  Timeout 
    249      |   -232.22    |   -254.43    |   -215.62    |   -343.88    |   -197.45    |     160      |  ✅ Success  
    250      |   -1895.54   |   -323.39    |   -237.90    |   -285.85    |   -653.32    |     436      |  ✅ Success  
  📊 统计 [Ep 250]: Actor Loss=24.3620, Critic Loss=14.6153, Alpha=0.0719, TD-error=1.5073, Beta=1.0000
    251      |   -675.74    |    -12.43    |    -20.73    |    -12.79    |    -15.89    |      21      |  ❌ Failure  
    252      |   -7810.43   |   -383.13    |   -782.13    |   -312.71    |   -255.80    |     1000     | ⏱️  Timeout 
    253      |   -5071.36   |    72.44     |    -26.21    |    222.49    |   -778.34    |     1000     | ⏱️  Timeout 
    254      |   -8256.02   |   -801.40    |   -868.11    |    -23.83    |   -533.56    |     1000     | ⏱️  Timeout 
    255      |   -6299.05   |   -133.02    |   -719.20    |    199.04    |    181.23    |     1000     | ⏱️  Timeout 
    256      |  -12712.69   |   -766.52    |   -1107.01   |   -782.41    |   -1472.33   |     1000     | ⏱️  Timeout 
    257      |   -5567.30   |    -17.28    |   -145.05    |    233.15    |    150.67    |     1000     | ⏱️  Timeout 
    258      |   -5659.34   |   -434.34    |   -619.09    |    97.28     |    241.02    |     1000     | ⏱️  Timeout 
    259      |   -5623.15   |    128.18    |   -1033.16   |    236.82    |    210.15    |     1000     | ⏱️  Timeout 
    260      |   -1317.38   |    -45.57    |    -93.55    |    -90.37    |   -113.75    |      87      |  ❌ Failure  
  📊 统计 [Ep 260]: Actor Loss=23.8388, Critic Loss=13.5957, Alpha=0.0762, TD-error=1.5985, Beta=1.0000
    261      |   -7795.54   |   -300.88    |   -891.84    |   -252.33    |    -31.47    |     1000     | ⏱️  Timeout 
    262      |   -6369.99   |   -214.38    |   -291.01    |   -246.73    |    -91.11    |     1000     | ⏱️  Timeout 
    263      |   -5350.05   |    -89.15    |    150.31    |    117.06    |    -39.11    |     1000     | ⏱️  Timeout 
    264      |   -5332.26   |   -105.20    |    16.66     |    341.91    |    290.67    |     1000     | ⏱️  Timeout 
    265      |    639.78    |    -67.69    |    -28.79    |    -37.53    |    -60.03    |      45      |  ✅ Success  
    266      |   -4471.33   |     2.52     |    178.83    |    282.44    |    213.25    |     1000     | ⏱️  Timeout 
    267      |   -5235.05   |    46.27     |     3.66     |    294.12    |    120.26    |     1000     | ⏱️  Timeout 
    268      |   -7779.13   |   -586.17    |   -469.65    |   -400.78    |   -426.56    |     1000     | ⏱️  Timeout 
    269      |   -3438.75   |    -13.43    |    -44.22    |   -388.26    |    119.28    |     410      |  ❌ Failure  
    270      |   -5491.90   |     2.81     |    117.34    |    208.81    |    177.40    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 270]: Actor Loss=20.8888, Critic Loss=9.6483, Alpha=0.0732, TD-error=1.2919, Beta=1.0000
    271      |   -6690.74   |    60.24     |   -765.22    |    10.84     |    373.43    |     1000     | ⏱️  Timeout 
    272      |   -5177.48   |    -63.54    |    129.74    |    221.22    |    136.77    |     1000     | ⏱️  Timeout 
    273      |   -906.40    |    -49.08    |    -11.42    |    -42.71    |    -16.84    |      53      |  ❌ Failure  
    274      |   -6360.96   |   -765.75    |    -67.09    |    308.14    |    303.64    |     1000     | ⏱️  Timeout 
    275      |   -5632.36   |    75.25     |    31.25     |    299.19    |    361.21    |     1000     | ⏱️  Timeout 
    276      |   -6423.29   |   -412.84    |   -231.80    |    344.96    |    330.05    |     1000     | ⏱️  Timeout 
    277      |   -6014.42   |    -48.90    |    -78.88    |    56.39     |    145.51    |     1000     | ⏱️  Timeout 
    278      |   -6131.05   |    17.50     |    20.36     |    -47.10    |   -156.04    |     1000     | ⏱️  Timeout 
    279      |   -4888.67   |    235.99    |    191.37    |    395.92    |    334.59    |     1000     | ⏱️  Timeout 
    280      |   -586.67    |    -5.44     |    -8.84     |    -8.69     |    -5.80     |      9       |  ❌ Failure  
  📊 统计 [Ep 280]: Actor Loss=17.7051, Critic Loss=3.5522, Alpha=0.0763, TD-error=1.1021, Beta=1.0000
    281      |   -6212.92   |    83.00     |    -2.04     |    227.41    |    264.85    |     1000     | ⏱️  Timeout 
    282      |   -4127.46   |    312.13    |    250.36    |    289.82    |    268.43    |     1000     | ⏱️  Timeout 
    283      |   -6999.75   |   -799.97    |   -173.14    |    180.78    |    135.50    |     1000     | ⏱️  Timeout 
    284      |   -6024.13   |   -744.00    |    334.04    |    424.46    |    246.47    |     1000     | ⏱️  Timeout 
    285      |   -4898.31   |    63.18     |    64.38     |    291.04    |    98.32     |     1000     | ⏱️  Timeout 
    286      |   -4036.50   |    218.82    |    172.48    |    247.48    |    216.94    |     1000     | ⏱️  Timeout 
    287      |   -4918.94   |    237.41    |    155.91    |    370.40    |    177.74    |     1000     | ⏱️  Timeout 
    288      |  -10520.07   |   -2477.53   |   -1294.62   |   -919.36    |   -733.21    |     1000     | ⏱️  Timeout 
    289      |    528.46    |    -79.53    |    -98.99    |    -56.85    |    -46.15    |      54      |  ✅ Success  
    290      |   -5054.28   |    189.29    |    -0.68     |    183.06    |    -10.31    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 290]: Actor Loss=17.2347, Critic Loss=3.9721, Alpha=0.0719, TD-error=1.0672, Beta=1.0000
    291      |   -7070.17   |   -1115.33   |   -665.81    |   -420.23    |   -670.08    |     986      |  ✅ Success  
    292      |   -6157.74   |   -711.85    |    -26.76    |    340.51    |    240.77    |     1000     | ⏱️  Timeout 
    293      |   -6219.78   |   -734.56    |    -82.97    |    376.77    |    147.13    |     1000     | ⏱️  Timeout 
    294      |   -9336.68   |   -1293.63   |   -749.61    |   -1610.23   |   -573.49    |     1000     | ⏱️  Timeout 
    295      |   -4754.35   |    280.11    |    90.58     |    272.78    |    172.06    |     1000     | ⏱️  Timeout 
    296      |   -5464.30   |    -34.70    |   -305.23    |    92.41     |   -158.56    |     1000     | ⏱️  Timeout 
    297      |   -862.01    |    -9.42     |    -5.79     |    -16.70    |    -42.58    |      56      |  ❌ Failure  
    298      |   -708.83    |    -16.31    |    -34.75    |    -39.94    |    -21.19    |      23      |  ❌ Failure  
    299      |   -947.40    |    -47.06    |    -25.49    |    -65.95    |    -19.46    |      45      |  ❌ Failure  
    300      |   -4299.82   |    172.32    |    268.45    |    254.20    |    187.46    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 300]: Actor Loss=18.0302, Critic Loss=6.5451, Alpha=0.0637, TD-error=1.1335, Beta=1.0000
    301      |   -6348.14   |   -707.06    |    -74.60    |    248.69    |    -47.44    |     1000     | ⏱️  Timeout 
    302      |   -6928.50   |   -749.51    |    -75.68    |    -35.38    |    -35.23    |     1000     | ⏱️  Timeout 
    303      |   -5140.84   |   -768.15    |    228.73    |    256.17    |    28.00     |     1000     | ⏱️  Timeout 
    304      |   -581.24    |    -8.68     |    -5.92     |    -7.06     |    -7.13     |      10      |  ❌ Failure  
    305      |   -1281.49   |    -36.18    |    -59.58    |   -127.17    |    -97.96    |      88      |  ❌ Failure  
    306      |   -6176.35   |   -742.32    |    179.72    |    -50.73    |     6.62     |     1000     | ⏱️  Timeout 
    307      |   -6981.84   |   -450.53    |   -216.35    |   -380.42    |   -154.97    |     1000     | ⏱️  Timeout 
    308      |   -8111.03   |   -654.06    |   -463.32    |   -784.64    |   -576.02    |     1000     | ⏱️  Timeout 
    309      |   -5202.98   |    226.84    |    95.41     |    288.62    |     8.57     |     1000     | ⏱️  Timeout 
    310      |   -6363.88   |    76.29     |    47.07     |    -59.14    |   -138.01    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 310]: Actor Loss=20.2660, Critic Loss=4.3143, Alpha=0.0693, TD-error=1.0919, Beta=1.0000
    311      |   -5661.00   |   -677.65    |    49.04     |    342.96    |    -34.18    |     1000     | ⏱️  Timeout 
    312      |   -5381.89   |    284.76    |    10.93     |     1.74     |    205.13    |     1000     | ⏱️  Timeout 
    313      |   -7194.35   |   -787.17    |    -35.95    |    109.22    |   -182.91    |     1000     | ⏱️  Timeout 
    314      |  -11179.51   |   -1592.10   |   -2360.89   |   -2156.04   |   -2070.16   |     1000     | ⏱️  Timeout 
    315      |   -6422.32   |   -767.99    |    298.27    |    163.67    |   -242.50    |     1000     | ⏱️  Timeout 
    316      |   -6002.64   |    49.23     |   -398.12    |    98.36     |    -35.83    |     1000     | ⏱️  Timeout 
    317      |   -5864.81   |    16.71     |    106.31    |    169.29    |   -188.85    |     1000     | ⏱️  Timeout 
    318      |   -6665.23   |    179.93    |    143.29    |   -1171.98   |    223.16    |     1000     | ⏱️  Timeout 
    319      |   -5641.73   |    160.03    |    -97.35    |    294.35    |    185.62    |     1000     | ⏱️  Timeout 
    320      |   -4642.30   |   -223.59    |    290.56    |    115.20    |    320.61    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 320]: Actor Loss=19.7412, Critic Loss=2.8741, Alpha=0.0707, TD-error=1.0089, Beta=1.0000
    321      |   -5064.07   |   -612.39    |    210.33    |    297.41    |    318.47    |     1000     | ⏱️  Timeout 
    322      |   -3747.15   |    186.83    |    160.92    |    174.15    |    299.50    |     1000     | ⏱️  Timeout 
    323      |   -5586.00   |    230.63    |   -234.55    |    188.76    |    91.79     |     1000     | ⏱️  Timeout 
    324      |   -5650.31   |   -709.61    |    240.09    |    289.88    |    215.33    |     1000     | ⏱️  Timeout 
    325      |   -4633.93   |    140.20    |    -38.88    |    263.34    |    391.12    |     1000     | ⏱️  Timeout 
    326      |   -5145.52   |   -774.64    |    328.42    |    270.31    |    138.64    |     1000     | ⏱️  Timeout 
    327      |   -5945.76   |    155.44    |   -979.74    |    222.70    |   -136.72    |     1000     | ⏱️  Timeout 
    328      |   -5254.80   |    190.97    |    83.63     |    354.71    |    321.32    |     1000     | ⏱️  Timeout 
    329      |   -7868.71   |   -1389.90   |   -207.66    |   -125.56    |   -195.30    |     1000     | ⏱️  Timeout 
    330      |   -4538.08   |    66.97     |    128.34    |    244.50    |    199.56    |     919      |  ❌ Failure  
  📊 统计 [Ep 330]: Actor Loss=17.5175, Critic Loss=1.3989, Alpha=0.0632, TD-error=0.9093, Beta=1.0000
    331      |   -4850.41   |    175.54    |    10.55     |    114.60    |    -4.85     |     1000     | ⏱️  Timeout 
    332      |   -4835.93   |   -699.40    |    202.87    |    252.92    |    333.10    |     1000     | ⏱️  Timeout 
    333      |   -3905.89   |    75.34     |    108.93    |    113.52    |    203.11    |     1000     | ⏱️  Timeout 
    334      |   -5878.71   |    179.19    |   -615.02    |    -90.09    |    178.27    |     1000     | ⏱️  Timeout 
    335      |   -4100.82   |    231.59    |    95.26     |    227.31    |    356.22    |     1000     | ⏱️  Timeout 
    336      |   -5540.75   |    64.69     |   -298.90    |    35.73     |    217.81    |     1000     | ⏱️  Timeout 
    337      |   -6062.00   |   -892.78    |    67.72     |    291.80    |   -271.93    |     1000     | ⏱️  Timeout 
    338      |   -5269.54   |   -918.32    |    232.94    |    154.17    |    222.70    |     1000     | ⏱️  Timeout 
    339      |   -4858.25   |    105.77    |    251.43    |    41.94     |    288.90    |     1000     | ⏱️  Timeout 
    340      |   -5288.25   |   -930.53    |    327.95    |    270.81    |    322.33    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 340]: Actor Loss=15.4483, Critic Loss=2.5454, Alpha=0.0675, TD-error=0.9804, Beta=1.0000
    341      |   -4434.18   |    288.07    |    142.44    |    219.90    |    278.37    |     1000     | ⏱️  Timeout 
    342      |   -4464.39   |    136.53    |    400.98    |    137.73    |    250.32    |     1000     | ⏱️  Timeout 
    343      |   -5211.91   |   -788.50    |    359.37    |    200.67    |    147.80    |     1000     | ⏱️  Timeout 
    344      |   -5785.43   |    138.46    |    11.77     |   -533.78    |    181.43    |     1000     | ⏱️  Timeout 
    345      |   -5027.12   |    148.16    |    168.85    |    221.42    |    312.92    |     1000     | ⏱️  Timeout 
    346      |   -5363.26   |   -758.58    |    142.01    |    97.76     |    304.30    |     1000     | ⏱️  Timeout 
    347      |   -638.78    |    -13.24    |    -9.16     |    -8.64     |    -20.99    |      17      |  ❌ Failure  
    348      |   -4560.55   |    227.78    |   -198.58    |    346.43    |    250.80    |     1000     | ⏱️  Timeout 
    349      |   -7044.53   |   -273.93    |   -230.73    |   -258.85    |   -237.06    |     1000     | ⏱️  Timeout 
    350      |   -4289.84   |    -8.66     |    220.50    |    307.17    |    218.29    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 350]: Actor Loss=16.0227, Critic Loss=3.2719, Alpha=0.0726, TD-error=1.0296, Beta=1.0000
    351      |   -538.09    |    -4.32     |    -2.62     |    -3.67     |    -4.02     |      5       |  ❌ Failure  
    352      |   -5284.68   |    81.37     |    166.67    |    334.94    |    200.24    |     1000     | ⏱️  Timeout 
    353      |   -5398.47   |   -758.75    |    73.31     |    338.80    |    199.71    |     1000     | ⏱️  Timeout 
    354      |   -5198.02   |   -903.25    |    212.64    |    341.84    |    180.93    |     1000     | ⏱️  Timeout 
    355      |   -5503.79   |   -694.27    |   -410.91    |    193.85    |   -235.78    |     1000     | ⏱️  Timeout 
    356      |   -6379.31   |   -1243.45   |    182.63    |    119.27    |    164.40    |     1000     | ⏱️  Timeout 
    357      |   -6551.36   |   -900.49    |   -482.21    |    121.37    |    316.74    |     1000     | ⏱️  Timeout 
    358      |   -5425.86   |   -894.52    |    366.09    |    127.78    |   -157.14    |     1000     | ⏱️  Timeout 
    359      |   -4680.69   |   -517.76    |    227.66    |    280.41    |    224.32    |     1000     | ⏱️  Timeout 
    360      |   -6159.78   |   -800.92    |    237.65    |    296.67    |    201.71    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 360]: Actor Loss=16.3322, Critic Loss=2.4485, Alpha=0.0705, TD-error=0.9868, Beta=1.0000
    361      |   -3936.56   |    226.08    |    158.38    |    339.35    |    290.00    |     1000     | ⏱️  Timeout 
    362      |   -4959.68   |    -84.71    |    257.91    |    331.83    |    333.95    |     1000     | ⏱️  Timeout 
    363      |   -4919.56   |    81.33     |   -227.45    |    90.42     |    92.92     |     1000     | ⏱️  Timeout 
    364      |   -4610.94   |    191.31    |    118.25    |    192.45    |    266.07    |     1000     | ⏱️  Timeout 
    365      |   -5278.84   |    255.85    |    283.61    |    -49.53    |    105.20    |     1000     | ⏱️  Timeout 
    366      |   -4464.13   |    340.23    |    230.92    |    326.96    |    346.47    |     1000     | ⏱️  Timeout 
    367      |   -3983.27   |    187.02    |    198.68    |    242.66    |    288.15    |     1000     | ⏱️  Timeout 
    368      |   -5974.21   |   -864.11    |    198.35    |    318.54    |    249.77    |     1000     | ⏱️  Timeout 
    369      |   -6095.89   |    150.79    |   -1374.02   |    221.76    |    320.54    |     1000     | ⏱️  Timeout 
    370      |  -11537.51   |   -486.92    |   -927.25    |   -2500.68   |   -726.72    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 370]: Actor Loss=16.3934, Critic Loss=2.1299, Alpha=0.0657, TD-error=0.9618, Beta=1.0000
    371      |   -5171.12   |    131.92    |   -435.81    |    410.73    |    114.72    |     1000     | ⏱️  Timeout 
    372      |   -5112.60   |    131.47    |    145.22    |    320.87    |    264.64    |     1000     | ⏱️  Timeout 
    373      |   -4771.16   |    163.66    |    50.80     |    403.34    |    232.88    |     1000     | ⏱️  Timeout 
    374      |   -9598.29   |   -854.81    |   -859.58    |    69.66     |   -1853.37   |     1000     | ⏱️  Timeout 
    375      |   -1906.42   |    -33.54    |    -91.85    |    14.99     |    14.03     |     247      |  ❌ Failure  
    376      |   -541.66    |    -4.36     |    -3.29     |    -2.93     |    -4.00     |      5       |  ❌ Failure  
    377      |   -5200.93   |    254.01    |    31.68     |    340.20    |    -98.12    |     1000     | ⏱️  Timeout 
    378      |   -5725.65   |   -1038.57   |    58.52     |    194.77    |    111.30    |     1000     | ⏱️  Timeout 
    379      |   -5072.98   |    130.46    |    301.66    |   -137.15    |    265.54    |     1000     | ⏱️  Timeout 
    380      |   -6105.54   |   -150.21    |   -285.76    |    206.47    |    47.01     |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 380]: Actor Loss=16.5753, Critic Loss=1.7169, Alpha=0.0717, TD-error=0.9393, Beta=1.0000
    381      |   -4825.22   |   -828.37    |    220.42    |    -39.96    |    263.02    |     1000     | ⏱️  Timeout 
    382      |   -6165.04   |    154.87    |   -310.53    |    -21.98    |    114.22    |     1000     | ⏱️  Timeout 
    383      |   -6065.78   |   -581.86    |    157.11    |    342.90    |    157.73    |     1000     | ⏱️  Timeout 
    384      |   -5783.90   |    220.54    |     4.33     |    331.85    |    135.50    |     1000     | ⏱️  Timeout 
    385      |   -5410.40   |    101.39    |    40.32     |    302.24    |    193.83    |     1000     | ⏱️  Timeout 
    386      |   -6030.49   |   -840.73    |    252.58    |    205.86    |    185.46    |     1000     | ⏱️  Timeout 
    387      |   -3995.92   |    192.71    |    77.12     |    167.28    |    248.50    |     1000     | ⏱️  Timeout 
    388      |   -1720.65   |     1.71     |    35.96     |   -256.90    |    36.60     |     196      |  ❌ Failure  
    389      |   -5146.29   |    158.35    |    251.02    |    89.82     |    281.50    |     1000     | ⏱️  Timeout 
    390      |   -5611.52   |    117.18    |   -100.64    |    293.60    |    303.22    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 390]: Actor Loss=17.8111, Critic Loss=2.3580, Alpha=0.0726, TD-error=1.0135, Beta=1.0000
    391      |   -3890.31   |    191.95    |    184.07    |    203.04    |    356.60    |     1000     | ⏱️  Timeout 
    392      |   -5077.61   |    38.05     |    219.04    |    119.67    |    135.68    |     1000     | ⏱️  Timeout 
    393      |   -6368.79   |   -181.33    |    132.82    |   -141.96    |    149.35    |     1000     | ⏱️  Timeout 
    394      |   -5260.30   |    50.49     |    122.73    |    156.78    |    287.13    |     1000     | ⏱️  Timeout 
    395      |   -3052.53   |    -50.37    |   -111.13    |   -635.67    |   -133.34    |     384      |  ❌ Failure  
    396      |   -6484.93   |   -339.48    |   -189.83    |   -255.31    |   -209.91    |     1000     | ⏱️  Timeout 
    397      |   -4964.99   |    241.25    |    74.54     |    218.10    |    220.22    |     1000     | ⏱️  Timeout 
    398      |   -4216.87   |    223.78    |    186.73    |    377.36    |    268.82    |     1000     | ⏱️  Timeout 
    399      |   -4796.25   |    246.64    |    209.82    |    385.73    |    209.82    |     1000     | ⏱️  Timeout 
    400      |   -4700.04   |    -64.64    |    31.36     |    288.86    |    255.89    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 400]: Actor Loss=15.8962, Critic Loss=1.9072, Alpha=0.0722, TD-error=1.0008, Beta=1.0000
    401      |   -6002.19   |    23.47     |    253.18    |    218.24    |    177.26    |     1000     | ⏱️  Timeout 
    402      |   -4580.68   |    228.24    |    274.30    |    177.15    |    164.56    |     1000     | ⏱️  Timeout 
    403      |   -6809.57   |    164.09    |    60.41     |    149.70    |   -1694.39   |     1000     | ⏱️  Timeout 
    404      |   -9191.69   |   -1016.13   |   -478.42    |   -1502.07   |   -312.35    |     1000     | ⏱️  Timeout 
    405      |   -5091.41   |    38.81     |    112.72    |    179.24    |    246.59    |     1000     | ⏱️  Timeout 
    406      |   -4775.80   |    180.95    |   -438.92    |    370.92    |    314.71    |     1000     | ⏱️  Timeout 
    407      |   -4947.19   |    241.24    |    260.32    |    30.42     |    258.75    |     1000     | ⏱️  Timeout 
    408      |   -6099.43   |    -39.14    |   -497.88    |    401.40    |    -1.35     |     1000     | ⏱️  Timeout 
    409      |   -5167.37   |    -52.08    |    249.40    |    390.32    |    274.81    |     1000     | ⏱️  Timeout 
    410      |   -7320.31   |   -445.95    |   -445.50    |   -320.85    |   -272.36    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 410]: Actor Loss=16.5225, Critic Loss=1.7082, Alpha=0.0667, TD-error=0.9921, Beta=1.0000
    411      |   -5597.47   |   -177.70    |    143.99    |    260.21    |    299.97    |     1000     | ⏱️  Timeout 
    412      |   -5378.07   |    185.46    |    89.59     |    365.69    |    270.05    |     1000     | ⏱️  Timeout 
    413      |   -5125.76   |    135.41    |    21.58     |    198.91    |    211.68    |     1000     | ⏱️  Timeout 
    414      |   -5608.27   |    156.72    |    93.36     |    218.55    |    216.08    |     1000     | ⏱️  Timeout 
    415      |   -5240.87   |    80.71     |    239.44    |    157.86    |   -543.16    |     1000     | ⏱️  Timeout 
    416      |   -4604.10   |    117.21    |    119.65    |    72.78     |    89.70     |     1000     | ⏱️  Timeout 
    417      |   -5891.31   |   -168.70    |    111.03    |    238.22    |    102.78    |     1000     | ⏱️  Timeout 
    418      |   -5996.96   |    302.52    |    -40.03    |    216.07    |    81.63     |     1000     | ⏱️  Timeout 
    419      |   -5620.63   |    135.81    |    100.31    |    211.25    |   -245.20    |     1000     | ⏱️  Timeout 
    420      |   -5067.45   |   -103.19    |    186.77    |    56.17     |    326.29    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 420]: Actor Loss=16.4846, Critic Loss=1.5060, Alpha=0.0681, TD-error=0.9634, Beta=1.0000
    421      |   -5064.80   |    203.00    |    128.37    |    212.34    |    249.92    |     1000     | ⏱️  Timeout 
    422      |   -5022.38   |    119.64    |   -513.91    |    301.49    |    79.08     |     1000     | ⏱️  Timeout 
    423      |   -4423.65   |   -141.23    |    95.26     |   -208.45    |    -38.97    |     689      |  ❌ Failure  
    424      |   -6163.58   |    265.79    |   -505.99    |    181.84    |   -105.76    |     1000     | ⏱️  Timeout 
    425      |   -5476.56   |    43.07     |    124.62    |    310.61    |    318.62    |     1000     | ⏱️  Timeout 
    426      |   -5047.34   |    -16.24    |    -11.68    |    201.80    |   -114.92    |     1000     | ⏱️  Timeout 
    427      |   -4897.01   |    185.37    |    267.86    |    281.18    |    83.95     |     1000     | ⏱️  Timeout 
    428      |   -5040.72   |    200.64    |    21.84     |    244.33    |    308.98    |     1000     | ⏱️  Timeout 
    429      |   -4934.72   |    157.79    |   -151.37    |    362.31    |    186.24    |     1000     | ⏱️  Timeout 
    430      |   -5219.54   |    99.16     |    345.01    |    229.01    |    281.72    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 430]: Actor Loss=15.5114, Critic Loss=1.7123, Alpha=0.0711, TD-error=0.9806, Beta=1.0000
    431      |   -4430.77   |    245.66    |    66.33     |    238.99    |    288.45    |     1000     | ⏱️  Timeout 
    432      |   -7664.17   |    87.78     |    191.56    |   -2720.73   |    147.46    |     1000     | ⏱️  Timeout 
    433      |   -6146.85   |    175.17    |   -130.37    |    223.61    |   -393.05    |     1000     | ⏱️  Timeout 
    434      |   -4738.85   |    158.79    |    178.67    |    416.25    |    101.29    |     1000     | ⏱️  Timeout 
    435      |   -755.34    |    -34.99    |    -14.37    |    -21.66    |    -34.22    |      30      |  ❌ Failure  
    436      |   -4897.76   |    71.75     |    38.13     |    183.18    |    105.66    |     1000     | ⏱️  Timeout 
    437      |   -5745.85   |    61.80     |    112.45    |    208.03    |    104.32    |     1000     | ⏱️  Timeout 
    438      |   -5131.98   |    170.61    |    -17.63    |    327.50    |    263.32    |     1000     | ⏱️  Timeout 
    439      |   -5757.46   |    216.20    |    -27.65    |    20.22     |    -71.88    |     1000     | ⏱️  Timeout 
    440      |   -560.55    |    -5.90     |    -3.67     |    -4.66     |    -5.71     |      7       |  ❌ Failure  
