📝 日志文件: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251029_205148/training.log
💡 训练输出将实时保存到日志文件
🚀 启用AMP混合精度训练（预期加速40-100%）
🚀 启用异步数据传输（预期加速10-20%）
SAC训练中...
📊 优先级经验回放（PER）配置:
  - 容量: 20000
  - Alpha: 0.6 (优先级指数)
  - Beta: 0.4 → 1.0 (重要性采样权重)
  - 内存优化: float32 (节省50%内存)

================================================================================
  Episode    |    Leader    |  Follower0   |  Follower1   |    Steps     |    Status   
    276      |    932.74    |    -28.47    |    -30.42    |      28      |  ✅ Success  
    277      |    896.83    |    -41.65    |    -47.43    |      40      |  ✅ Success  
    278      |    948.27    |    -26.87    |    -23.72    |      24      |  ✅ Success  
    279      |    891.97    |    -47.22    |    -46.38    |      41      |  ✅ Success  
    280      |    845.98    |    -56.34    |    -61.73    |      51      |  ✅ Success  
  📊 统计 [Ep 280]: Actor Loss=-87.5794, Critic Loss=535.2142, Alpha=0.7762, TD-error=28.0306, Beta=1.0000
    281      |    832.45    |    -74.44    |    -74.27    |      58      |  ✅ Success  
    282      |    926.63    |    -36.78    |    -35.30    |      33      |  ✅ Success  
    283      |    922.59    |    -34.69    |    -34.32    |      32      |  ✅ Success  
    284      |    898.66    |    -46.24    |    -46.67    |      43      |  ✅ Success  
    285      |    884.93    |    -51.28    |    -55.37    |      48      |  ✅ Success  
    286      |    931.81    |    -33.69    |    -32.52    |      30      |  ✅ Success  
    287      |   -561.34    |    -20.92    |    -21.02    |      18      |  ❌ Failure  
    288      |    910.00    |    -39.86    |    -39.95    |      35      |  ✅ Success  
    289      |    911.22    |    -39.81    |    -41.29    |      36      |  ✅ Success  
    290      |    919.56    |    -36.51    |    -36.45    |      34      |  ✅ Success  
  📊 统计 [Ep 290]: Actor Loss=-95.0762, Critic Loss=554.4346, Alpha=0.8706, TD-error=26.7149, Beta=1.0000
    291      |    897.97    |    -41.85    |    -42.46    |      37      |  ✅ Success  
    292      |    871.34    |    -53.83    |    -55.05    |      48      |  ✅ Success  
    293      |    886.49    |    -47.61    |    -47.43    |      42      |  ✅ Success  
    294      |    857.27    |    -56.06    |    -54.91    |      50      |  ✅ Success  
    295      |    843.05    |    -73.05    |    -75.91    |      65      |  ✅ Success  
    296      |    887.54    |    -47.44    |    -52.39    |      44      |  ✅ Success  
    297      |    888.76    |    -48.06    |    -49.98    |      43      |  ✅ Success  
    298      |    912.54    |    -39.12    |    -41.33    |      37      |  ✅ Success  
    299      |    939.44    |    -29.00    |    -29.01    |      28      |  ✅ Success  
    300      |    898.01    |    -42.22    |    -47.92    |      42      |  ✅ Success  
  📊 统计 [Ep 300]: Actor Loss=-126.5642, Critic Loss=748.1817, Alpha=0.9703, TD-error=32.9594, Beta=1.0000
    301      |    882.09    |    -49.22    |    -48.79    |      44      |  ✅ Success  
    302      |    913.34    |    -48.11    |    -51.57    |      32      |  ✅ Success  
    303      |    861.51    |    -58.48    |    -74.04    |      51      |  ✅ Success  
    304      |    872.29    |    -62.70    |    -50.10    |      44      |  ✅ Success  
    305      |    941.98    |    -31.46    |    -25.90    |      29      |  ✅ Success  
    306      |    906.85    |    -42.74    |    -41.28    |      40      |  ✅ Success  
    307      |    941.71    |    -32.81    |    -27.87    |      30      |  ✅ Success  
    308      |   -535.71    |    -11.98    |    -11.06    |      10      |  ❌ Failure  
    309      |    956.41    |    -21.76    |    -23.00    |      21      |  ✅ Success  
    310      |    855.49    |    -60.37    |    -70.42    |      53      |  ✅ Success  
  📊 统计 [Ep 310]: Actor Loss=-139.0418, Critic Loss=778.7452, Alpha=1.0831, TD-error=35.3543, Beta=1.0000
    311      |    857.15    |    -57.61    |    -60.99    |      53      |  ✅ Success  
    312      |    923.02    |    -31.97    |    -38.24    |      34      |  ✅ Success  
    313      |    899.48    |    -45.45    |    -46.45    |      42      |  ✅ Success  
    314      |    926.07    |    -34.86    |    -32.05    |      31      |  ✅ Success  
    315      |    854.77    |    -58.89    |    -70.16    |      52      |  ✅ Success  
    316      |    891.75    |    -47.05    |    -47.82    |      43      |  ✅ Success  
    317      |    813.37    |    -84.02    |    -85.50    |      74      |  ✅ Success  
    318      |   -539.88    |    -12.42    |    -12.61    |      11      |  ❌ Failure  
    319      |    934.64    |    -28.67    |    -28.67    |      27      |  ✅ Success  
    320      |    865.84    |    -52.74    |    -52.71    |      47      |  ✅ Success  
  📊 统计 [Ep 320]: Actor Loss=-162.6321, Critic Loss=964.4821, Alpha=1.2190, TD-error=38.5244, Beta=1.0000
    321      |    632.73    |   -109.09    |   -122.78    |      94      |  ✅ Success  
    322      |    760.81    |   -103.37    |   -112.28    |      86      |  ✅ Success  
    323      |    836.23    |    -68.65    |    -67.16    |      57      |  ✅ Success  
    324      |    777.61    |    -85.54    |    -84.30    |      77      |  ✅ Success  
    325      |    874.68    |    -53.78    |    -55.77    |      50      |  ✅ Success  
    326      |    952.64    |    -24.47    |    -23.85    |      23      |  ✅ Success  
    327      |    910.61    |    -39.83    |    -41.46    |      37      |  ✅ Success  
    328      |    857.23    |    -78.00    |    -57.54    |      51      |  ✅ Success  
    329      |    928.71    |    -30.78    |    -36.74    |      32      |  ✅ Success  
    330      |    873.93    |    -52.31    |    -52.78    |      48      |  ✅ Success  
  📊 统计 [Ep 330]: Actor Loss=-153.2101, Critic Loss=924.2574, Alpha=1.3713, TD-error=34.8094, Beta=1.0000
    331      |    849.42    |    -60.08    |    -63.42    |      57      |  ✅ Success  
    332      |    900.42    |    -63.66    |    -41.06    |      39      |  ✅ Success  
    333      |    919.89    |    -35.26    |    -41.79    |      36      |  ✅ Success  
    334      |    817.44    |    -92.05    |    -98.40    |      84      |  ✅ Success  
    335      |    913.93    |    -41.29    |    -43.04    |      38      |  ✅ Success  
    336      |    899.53    |    -41.86    |    -48.76    |      42      |  ✅ Success  
    337      |    831.42    |    -88.33    |    -66.18    |      57      |  ✅ Success  
    338      |    873.60    |    -49.42    |    -55.02    |      50      |  ✅ Success  
    339      |    924.32    |    -35.01    |    -36.11    |      32      |  ✅ Success  
    340      |    886.95    |    -86.62    |    -47.49    |      42      |  ✅ Success  
  📊 统计 [Ep 340]: Actor Loss=-156.6509, Critic Loss=874.4728, Alpha=1.5184, TD-error=37.0155, Beta=1.0000
    341      |    922.57    |    -33.69    |    -34.79    |      32      |  ✅ Success  
    342      |    960.84    |    -20.80    |    -20.54    |      20      |  ✅ Success  
    343      |    859.97    |    -56.89    |    -63.38    |      52      |  ✅ Success  
    344      |    939.59    |    -32.74    |    -29.51    |      26      |  ✅ Success  
    345      |    939.90    |    -30.07    |    -33.50    |      30      |  ✅ Success  
    346      |    901.50    |    -41.93    |    -44.16    |      38      |  ✅ Success  
    347      |   -514.81    |    -5.72     |    -5.36     |      5       |  ❌ Failure  
    348      |    921.12    |    -33.92    |    -35.47    |      32      |  ✅ Success  
    349      |    927.27    |    -36.81    |    -34.73    |      33      |  ✅ Success  
    350      |    935.13    |    -32.43    |    -27.36    |      28      |  ✅ Success  
  📊 统计 [Ep 350]: Actor Loss=-158.9053, Critic Loss=829.1053, Alpha=1.6182, TD-error=37.8360, Beta=1.0000
    351      |    865.19    |    -56.52    |    -54.72    |      49      |  ✅ Success  
    352      |    870.38    |    -53.16    |    -54.92    |      48      |  ✅ Success  
    353      |    924.88    |    -35.30    |    -34.17    |      32      |  ✅ Success  
    354      |    781.18    |    -79.66    |    -82.42    |      72      |  ✅ Success  
    355      |    876.77    |    -53.62    |    -57.19    |      48      |  ✅ Success  
    356      |    905.45    |    -48.73    |    -47.29    |      43      |  ✅ Success  
    357      |    889.76    |    -46.26    |    -51.74    |      43      |  ✅ Success  
    358      |    876.79    |    -65.10    |    -49.63    |      44      |  ✅ Success  
    359      |    881.93    |    -48.81    |    -75.05    |      44      |  ✅ Success  
    360      |    874.40    |    -49.04    |    -49.91    |      44      |  ✅ Success  
  📊 统计 [Ep 360]: Actor Loss=-166.4407, Critic Loss=919.4656, Alpha=1.7592, TD-error=35.7068, Beta=1.0000
    361      |    883.21    |    -60.33    |    -66.43    |      50      |  ✅ Success  
    362      |    919.14    |    -39.81    |    -39.41    |      35      |  ✅ Success  
    363      |    797.04    |   -101.15    |   -106.83    |      94      |  ✅ Success  
    364      |    944.55    |    -29.42    |    -24.48    |      28      |  ✅ Success  
    365      |    924.61    |    -33.05    |    -33.19    |      30      |  ✅ Success  
    366      |    834.52    |    -58.57    |    -59.10    |      52      |  ✅ Success  
    367      |    921.13    |    -34.36    |    -35.27    |      33      |  ✅ Success  
    368      |    932.76    |    -48.35    |    -30.11    |      29      |  ✅ Success  
    369      |    917.84    |    -42.33    |    -44.10    |      40      |  ✅ Success  
    370      |    937.30    |    -31.07    |    -33.35    |      32      |  ✅ Success  
  📊 统计 [Ep 370]: Actor Loss=-175.8030, Critic Loss=997.6081, Alpha=1.7940, TD-error=35.3019, Beta=1.0000
    371      |    870.00    |    -53.55    |    -52.82    |      48      |  ✅ Success  
    372      |    939.75    |    -29.22    |    -28.26    |      31      |  ✅ Success  
    373      |    840.36    |    -64.28    |    -63.58    |      57      |  ✅ Success  
    374      |    875.90    |    -51.93    |    -51.47    |      46      |  ✅ Success  
    375      |    915.51    |    -42.65    |    -36.14    |      33      |  ✅ Success  
    376      |    828.09    |    -69.51    |    -68.06    |      60      |  ✅ Success  
    377      |    850.68    |    -62.16    |    -77.42    |      55      |  ✅ Success  
    378      |    847.19    |    -82.50    |    -79.51    |      74      |  ✅ Success  
    379      |    890.28    |    -43.35    |    -41.94    |      38      |  ✅ Success  
    380      |    933.61    |    -31.68    |    -33.43    |      30      |  ✅ Success  
  📊 统计 [Ep 380]: Actor Loss=-189.0520, Critic Loss=1015.2743, Alpha=1.8812, TD-error=39.2560, Beta=1.0000
    381      |    895.03    |    -76.40    |    -41.67    |      38      |  ✅ Success  
    382      |    933.86    |    -31.25    |    -31.92    |      30      |  ✅ Success  
    383      |    879.43    |    -55.33    |    -53.93    |      47      |  ✅ Success  
    384      |    876.88    |    -52.34    |    -51.98    |      48      |  ✅ Success  
    385      |    856.30    |    -72.63    |   -102.70    |      63      |  ✅ Success  
    386      |    917.64    |    -38.42    |    -39.07    |      35      |  ✅ Success  
    387      |    867.65    |    -53.59    |    -55.09    |      48      |  ✅ Success  
    388      |    884.82    |    -48.46    |    -51.07    |      46      |  ✅ Success  
    389      |    959.93    |    -24.12    |    -21.70    |      22      |  ✅ Success  
    390      |    952.59    |    -24.89    |    -22.45    |      23      |  ✅ Success  
  📊 统计 [Ep 390]: Actor Loss=-194.6756, Critic Loss=1071.1340, Alpha=1.9158, TD-error=41.4145, Beta=1.0000
    391      |    892.45    |    -49.58    |    -50.04    |      48      |  ✅ Success  
    392      |    914.84    |    -40.21    |    -38.92    |      36      |  ✅ Success  
    393      |    874.90    |    -54.24    |    -54.39    |      48      |  ✅ Success  
    394      |    920.54    |    -37.08    |    -34.66    |      35      |  ✅ Success  
    395      |    890.78    |    -45.80    |    -45.33    |      41      |  ✅ Success  
    396      |    917.44    |    -40.45    |    -36.88    |      35      |  ✅ Success  
    397      |    866.24    |    -56.23    |    -55.08    |      50      |  ✅ Success  
    398      |    910.92    |    -48.74    |    -44.93    |      42      |  ✅ Success  
    399      |    886.14    |    -51.52    |    -48.87    |      45      |  ✅ Success  
    400      |    939.61    |    -31.50    |    -30.45    |      31      |  ✅ Success  
  📊 统计 [Ep 400]: Actor Loss=-177.7732, Critic Loss=914.4480, Alpha=2.0246, TD-error=35.0757, Beta=1.0000
    401      |    890.49    |    -56.30    |    -47.29    |      48      |  ✅ Success  
    402      |    892.28    |    -49.88    |    -45.87    |      43      |  ✅ Success  
    403      |    941.14    |    -29.10    |    -30.82    |      29      |  ✅ Success  
    404      |    945.44    |    -29.02    |    -27.26    |      26      |  ✅ Success  
    405      |    939.03    |    -30.15    |    -29.33    |      28      |  ✅ Success  
    406      |    927.66    |    -33.18    |    -34.43    |      32      |  ✅ Success  
    407      |    881.16    |    -52.31    |    -47.73    |      46      |  ✅ Success  
    408      |    906.94    |    -64.15    |    -48.19    |      44      |  ✅ Success  
    409      |    912.56    |    -45.79    |    -47.40    |      45      |  ✅ Success  
    410      |    926.77    |    -32.98    |    -35.59    |      31      |  ✅ Success  
  📊 统计 [Ep 410]: Actor Loss=-202.4531, Critic Loss=1079.9435, Alpha=2.0582, TD-error=39.2575, Beta=1.0000
    411      |    921.06    |    -45.98    |    -37.75    |      35      |  ✅ Success  
    412      |    844.56    |    -65.18    |    -58.10    |      60      |  ✅ Success  
    413      |    854.65    |    -59.96    |    -61.27    |      57      |  ✅ Success  
    414      |    937.28    |    -30.08    |    -28.96    |      28      |  ✅ Success  
    415      |    909.74    |    -42.29    |    -41.91    |      40      |  ✅ Success  
    416      |    921.51    |    -44.79    |    -38.04    |      41      |  ✅ Success  
    417      |    935.32    |    -30.06    |    -29.69    |      28      |  ✅ Success  
    418      |    779.89    |    -70.43    |    -77.15    |      64      |  ✅ Success  
    419      |    927.60    |    -32.64    |    -33.73    |      31      |  ✅ Success  
    420      |    933.24    |    -34.23    |    -27.80    |      31      |  ✅ Success  
  📊 统计 [Ep 420]: Actor Loss=-212.1239, Critic Loss=1224.9782, Alpha=2.0957, TD-error=38.9654, Beta=1.0000
    421      |    930.75    |    -31.84    |    -31.56    |      30      |  ✅ Success  
    422      |    878.69    |    -67.57    |    -50.79    |      46      |  ✅ Success  
    423      |    923.13    |    -38.98    |    -35.58    |      32      |  ✅ Success  
    424      |    852.65    |    -66.64    |    -66.49    |      61      |  ✅ Success  
    425      |    909.87    |    -39.04    |    -46.43    |      36      |  ✅ Success  
    426      |    912.90    |    -41.71    |    -40.59    |      38      |  ✅ Success  
    427      |    894.59    |    -44.70    |    -42.28    |      39      |  ✅ Success  
    428      |    894.81    |    -46.81    |    -46.99    |      44      |  ✅ Success  
    429      |    941.76    |    -31.60    |    -27.95    |      26      |  ✅ Success  
    430      |    890.45    |    -57.02    |    -44.88    |      47      |  ✅ Success  
  📊 统计 [Ep 430]: Actor Loss=-219.2551, Critic Loss=941.7443, Alpha=2.1803, TD-error=38.6154, Beta=1.0000
    431      |    950.70    |    -25.17    |    -22.39    |      26      |  ✅ Success  
    432      |    887.19    |    -51.70    |    -51.15    |      46      |  ✅ Success  
    433      |    888.51    |    -55.86    |    -47.96    |      46      |  ✅ Success  
    434      |    933.65    |    -50.08    |    -29.17    |      28      |  ✅ Success  
    435      |    923.55    |    -37.05    |    -35.54    |      33      |  ✅ Success  
    436      |    923.80    |    -33.12    |    -33.54    |      31      |  ✅ Success  
    437      |    911.21    |    -37.79    |    -38.03    |      35      |  ✅ Success  
    438      |    841.42    |    -59.90    |    -57.92    |      53      |  ✅ Success  
    439      |    960.79    |    -19.48    |    -19.02    |      21      |  ✅ Success  
    440      |    921.92    |    -35.20    |    -33.03    |      32      |  ✅ Success  
  📊 统计 [Ep 440]: Actor Loss=-203.5703, Critic Loss=1162.6137, Alpha=2.2206, TD-error=39.1665, Beta=1.0000
    441      |    953.38    |    -23.03    |    -23.57    |      22      |  ✅ Success  
    442      |    861.36    |    -59.07    |    -55.79    |      46      |  ✅ Success  
    443      |    895.78    |    -46.04    |    -45.60    |      41      |  ✅ Success  
    444      |    863.75    |    -54.71    |    -57.16    |      50      |  ✅ Success  
    445      |    943.00    |    -27.51    |    -28.90    |      26      |  ✅ Success  
    446      |    887.21    |    -47.61    |    -49.53    |      44      |  ✅ Success  
    447      |    912.57    |    -40.87    |    -39.63    |      36      |  ✅ Success  
    448      |    945.72    |    -27.87    |    -22.83    |      26      |  ✅ Success  
    449      |    904.30    |    -41.53    |    -41.82    |      38      |  ✅ Success  
    450      |    954.45    |    -23.80    |    -22.88    |      22      |  ✅ Success  
  📊 统计 [Ep 450]: Actor Loss=-199.4883, Critic Loss=1076.9865, Alpha=2.2594, TD-error=37.3051, Beta=1.0000
    451      |    928.53    |    -33.88    |    -34.07    |      32      |  ✅ Success  
    452      |    947.72    |    -27.77    |    -23.63    |      25      |  ✅ Success  
    453      |    918.01    |    -35.98    |    -35.12    |      33      |  ✅ Success  
    454      |    942.47    |    -30.13    |    -29.34    |      28      |  ✅ Success  
    455      |    937.02    |    -31.61    |    -30.96    |      30      |  ✅ Success  
    456      |    912.25    |    -39.09    |    -37.87    |      35      |  ✅ Success  
    457      |    405.54    |   -174.00    |   -178.50    |     131      |  ✅ Success  
    458      |    912.77    |    -42.94    |    -43.32    |      40      |  ✅ Success  
    459      |    941.75    |    -32.39    |    -26.37    |      29      |  ✅ Success  
    460      |    943.60    |    -31.04    |    -26.17    |      25      |  ✅ Success  
  📊 统计 [Ep 460]: Actor Loss=-219.3615, Critic Loss=1085.6767, Alpha=2.3012, TD-error=38.6133, Beta=1.0000
    461      |    896.02    |    -43.31    |    -49.31    |      43      |  ✅ Success  
    462      |    953.79    |    -24.98    |    -23.19    |      26      |  ✅ Success  
    463      |    893.39    |    -58.15    |    -59.21    |      53      |  ✅ Success  
    464      |    932.73    |    -30.49    |    -29.90    |      28      |  ✅ Success  
    465      |    953.35    |    -23.32    |    -22.42    |      24      |  ✅ Success  
    466      |    950.72    |    -23.85    |    -25.68    |      23      |  ✅ Success  
    467      |    945.66    |    -30.51    |    -25.79    |      29      |  ✅ Success  
    468      |    952.77    |    -23.58    |    -21.03    |      22      |  ✅ Success  
    469      |    886.62    |    -51.28    |    -46.66    |      47      |  ✅ Success  
    470      |    837.16    |    -67.34    |    -66.06    |      61      |  ✅ Success  
  📊 统计 [Ep 470]: Actor Loss=-236.3829, Critic Loss=1216.6726, Alpha=2.3462, TD-error=40.7383, Beta=1.0000
    471      |    854.51    |    -59.39    |    -62.32    |      57      |  ✅ Success  
    472      |    786.47    |    -92.37    |    -75.03    |      65      |  ✅ Success  
    473      |    908.24    |    -44.04    |    -44.45    |      42      |  ✅ Success  
    474      |    714.60    |    -93.63    |    -98.24    |      86      |  ✅ Success  
    475      |    850.21    |    -57.48    |    -55.19    |      50      |  ✅ Success  
    476      |    942.62    |    -26.96    |    -28.65    |      27      |  ✅ Success  
    477      |    953.80    |    -25.52    |    -21.13    |      23      |  ✅ Success  
    478      |    664.55    |   -120.93    |   -121.29    |     104      |  ✅ Success  
    479      |    209.22    |   -212.67    |   -219.72    |     187      |  ✅ Success  
    480      |    821.75    |    -72.11    |    -72.19    |      63      |  ✅ Success  
  📊 统计 [Ep 480]: Actor Loss=-251.5711, Critic Loss=1196.8025, Alpha=2.5798, TD-error=39.4659, Beta=1.0000
    481      |    936.13    |    -27.97    |    -35.76    |      29      |  ✅ Success  
    482      |    903.83    |    -43.38    |    -42.92    |      40      |  ✅ Success  
    483      |    942.44    |    -26.89    |    -29.23    |      27      |  ✅ Success  
    484      |    926.35    |    -35.90    |    -35.37    |      36      |  ✅ Success  
    485      |    946.17    |    -27.76    |    -23.92    |      26      |  ✅ Success  
    486      |    775.92    |   -100.07    |    -98.34    |      91      |  ✅ Success  
    487      |    910.20    |    -44.20    |    -37.14    |      34      |  ✅ Success  
    488      |    901.48    |    -43.77    |    -43.15    |      40      |  ✅ Success  
    489      |    844.25    |    -59.94    |    -54.13    |      47      |  ✅ Success  
    490      |    917.37    |    -42.01    |    -40.57    |      39      |  ✅ Success  
  📊 统计 [Ep 490]: Actor Loss=-256.2808, Critic Loss=1258.7992, Alpha=2.6229, TD-error=39.7076, Beta=1.0000
    491      |    912.65    |    -35.05    |    -38.55    |      35      |  ✅ Success  
    492      |    950.70    |    -26.09    |    -29.87    |      25      |  ✅ Success  
    493      |    897.38    |    -46.60    |    -46.42    |      43      |  ✅ Success  
    494      |    685.82    |   -133.88    |    -95.70    |      82      |  ✅ Success  
    495      |    939.98    |    -34.19    |    -32.73    |      33      |  ✅ Success  
    496      |    885.82    |    -47.60    |    -50.82    |      47      |  ✅ Success  
    497      |    712.14    |    -84.81    |    -97.41    |      76      |  ✅ Success  
    498      |    863.92    |    -49.52    |    -53.21    |      45      |  ✅ Success  
    499      |    888.11    |    -46.25    |    -47.64    |      42      |  ✅ Success  
✅ 训练数据已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251029_205148/training_data.pkl
✅ 总奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251029_205148/plots/total_reward.png
✅ Leader奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251029_205148/plots/leader_reward.png
✅ Follower奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251029_205148/plots/follower_reward.png
