
============================================================
🎓 开始训练
============================================================
  Leader × 1 | Follower × 1 | Episodes: 500
  配置已保存: /home/zhangpeng/UAV_PATH_PLANNING/output/baseline/1follower/config.yaml
  日志已保存: /home/zhangpeng/UAV_PATH_PLANNING/output/baseline/1follower/training_20251025_155817.log
============================================================

Episode 286, Steps:   21, Total:  963.36, Leader:  964.15, [F0: -0.79] - ✓ success
Episode 287, Steps:    7, Total: -531.54, Leader: -527.35, [F0: -4.19] - ✗ failure
Episode 288, Steps:   26, Total:  936.93, Leader:  938.28, [F0: -1.35] - ✓ success
Episode 289, Steps:   29, Total:  947.61, Leader:  941.98, [F0: 5.64] - ✓ success
Episode 290, Steps:   31, Total:  932.97, Leader:  940.63, [F0: -7.67] - ✓ success
Episode 291, Steps:   43, Total:  903.80, Leader:  919.87, [F0: -16.07] - ✓ success
Episode 292, Steps:   24, Total:  967.84, Leader:  960.58, [F0: 7.25] - ✓ success
Episode 293, Steps:   61, Total:  858.32, Leader:  875.44, [F0: -17.12] - ✓ success
Episode 294, Steps:   33, Total:  924.80, Leader:  923.31, [F0: 1.49] - ✓ success
Episode 295, Steps:   27, Total:  953.06, Leader:  948.60, [F0: 4.46] - ✓ success
Episode 296, Steps:   36, Total:  823.57, Leader:  880.88, [F0: -57.31] - ✓ success
Episode 297, Steps:   33, Total:  963.61, Leader:  943.29, [F0: 20.32] - ✓ success
Episode 298, Steps:   10, Total: -544.35, Leader: -538.62, [F0: -5.73] - ✗ failure
Episode 299, Steps:   24, Total:  991.38, Leader:  971.71, [F0: 19.67] - ✓ success
Episode 300, Steps:   28, Total:  953.25, Leader:  945.99, [F0: 7.26] - ✓ success
  💾 模型已保存 (episode 300)
Episode 301, Steps:   35, Total:  901.32, Leader:  909.23, [F0: -7.91] - ✓ success
Episode 302, Steps:   22, Total:  943.04, Leader:  947.84, [F0: -4.80] - ✓ success
Episode 303, Steps:    8, Total: -537.56, Leader: -533.03, [F0: -4.53] - ✗ failure
Episode 304, Steps:   16, Total: -579.21, Leader: -570.25, [F0: -8.96] - ✗ failure
Episode 305, Steps:   25, Total:  925.48, Leader:  937.13, [F0: -11.66] - ✓ success
Episode 306, Steps:   24, Total:  960.96, Leader:  957.12, [F0: 3.84] - ✓ success
Episode 307, Steps:    7, Total: -532.98, Leader: -529.34, [F0: -3.64] - ✗ failure
Episode 308, Steps:    6, Total: -528.29, Leader: -523.82, [F0: -4.46] - ✗ failure
Episode 309, Steps:   20, Total:  943.50, Leader:  955.12, [F0: -11.61] - ✓ success
Episode 310, Steps:   28, Total:  905.12, Leader:  915.96, [F0: -10.83] - ✓ success
Episode 311, Steps:  844, Total: -9324.05, Leader: -8584.58, [F0: -739.47] - ✓ success
Episode 312, Steps:   26, Total:  956.06, Leader:  951.58, [F0: 4.48] - ✓ success
Episode 313, Steps:   29, Total:  925.78, Leader:  930.53, [F0: -4.75] - ✓ success
Episode 314, Steps:   14, Total: -571.50, Leader: -563.38, [F0: -8.12] - ✗ failure
Episode 315, Steps:   32, Total:  912.74, Leader:  920.89, [F0: -8.15] - ✓ success
Episode 316, Steps:   30, Total:  927.11, Leader:  931.45, [F0: -4.34] - ✓ success
Episode 317, Steps:    6, Total: -525.38, Leader: -522.65, [F0: -2.74] - ✗ failure
Episode 318, Steps:    5, Total: -527.53, Leader: -524.31, [F0: -3.22] - ✗ failure
Episode 319, Steps:   24, Total:  929.66, Leader:  939.92, [F0: -10.26] - ✓ success
Episode 320, Steps:   34, Total:  868.73, Leader:  884.26, [F0: -15.54] - ✓ success
  💾 模型已保存 (episode 320)
Episode 321, Steps:   34, Total:  903.18, Leader:  911.98, [F0: -8.80] - ✓ success
Episode 322, Steps:   36, Total:  933.27, Leader:  929.35, [F0: 3.92] - ✓ success
Episode 323, Steps:   24, Total:  926.80, Leader:  938.93, [F0: -12.14] - ✓ success
Episode 324, Steps:   28, Total:  937.63, Leader:  939.38, [F0: -1.75] - ✓ success
Episode 325, Steps:   34, Total:  966.93, Leader:  948.25, [F0: 18.67] - ✓ success
Episode 326, Steps:   20, Total:  940.45, Leader:  952.69, [F0: -12.24] - ✓ success
Episode 327, Steps:   22, Total:  981.16, Leader:  969.71, [F0: 11.45] - ✓ success
Episode 328, Steps:   19, Total: -586.81, Leader: -577.83, [F0: -8.97] - ✗ failure
Episode 329, Steps:   24, Total:  983.36, Leader:  969.19, [F0: 14.17] - ✓ success
Episode 330, Steps:   28, Total:  937.41, Leader:  938.50, [F0: -1.09] - ✓ success
Episode 331, Steps:   32, Total:  903.63, Leader:  915.69, [F0: -12.06] - ✓ success
Episode 332, Steps:   29, Total:  926.87, Leader:  933.45, [F0: -6.58] - ✓ success
Episode 333, Steps:   26, Total:  923.29, Leader:  935.75, [F0: -12.46] - ✓ success
Episode 334, Steps:   28, Total:  916.40, Leader:  926.17, [F0: -9.78] - ✓ success
Episode 335, Steps:   28, Total:  925.15, Leader:  932.74, [F0: -7.60] - ✓ success
Episode 336, Steps:   38, Total:  909.63, Leader:  905.41, [F0: 4.21] - ✓ success
Episode 337, Steps:   53, Total:  834.82, Leader:  864.02, [F0: -29.19] - ✓ success
Episode 338, Steps:   34, Total:  926.92, Leader:  923.72, [F0: 3.20] - ✓ success
Episode 339, Steps:    5, Total: -523.32, Leader: -520.58, [F0: -2.73] - ✗ failure
Episode 340, Steps:    9, Total: -539.48, Leader: -533.75, [F0: -5.73] - ✗ failure
  💾 模型已保存 (episode 340)
Episode 341, Steps:   27, Total:  963.18, Leader:  954.26, [F0: 8.91] - ✓ success
Episode 342, Steps:   40, Total:  949.23, Leader:  947.36, [F0: 1.87] - ✓ success
Episode 343, Steps:   31, Total:  915.11, Leader:  923.43, [F0: -8.32] - ✓ success
Episode 344, Steps:    7, Total: -530.76, Leader: -527.89, [F0: -2.87] - ✗ failure
Episode 345, Steps:    5, Total: -523.09, Leader: -520.36, [F0: -2.73] - ✗ failure
Episode 346, Steps:   28, Total:  940.10, Leader:  938.95, [F0: 1.15] - ✓ success
Episode 347, Steps:   71, Total:  784.41, Leader:  812.84, [F0: -28.43] - ✓ success
Episode 348, Steps:   29, Total:  908.47, Leader:  920.72, [F0: -12.25] - ✓ success
Episode 349, Steps:    7, Total: -523.05, Leader: -524.15, [F0: 1.11] - ✗ failure
Episode 350, Steps:   37, Total:  913.05, Leader:  931.40, [F0: -18.35] - ✓ success
Episode 351, Steps:   24, Total:  928.80, Leader:  939.35, [F0: -10.55] - ✓ success
Episode 352, Steps:   24, Total:  924.79, Leader:  934.58, [F0: -9.80] - ✓ success
Episode 353, Steps:   23, Total:  965.99, Leader:  961.17, [F0: 4.81] - ✓ success
Episode 354, Steps:   31, Total:  933.48, Leader:  933.33, [F0: 0.14] - ✓ success
Episode 355, Steps:   38, Total:  857.26, Leader:  886.96, [F0: -29.71] - ✓ success
Episode 356, Steps:   29, Total:  933.91, Leader:  933.21, [F0: 0.70] - ✓ success
Episode 357, Steps:   34, Total:  886.11, Leader:  917.42, [F0: -31.31] - ✓ success
Episode 358, Steps:   24, Total:  921.70, Leader:  940.13, [F0: -18.42] - ✓ success
Episode 359, Steps:   37, Total:  868.65, Leader:  885.41, [F0: -16.76] - ✓ success
Episode 360, Steps:   17, Total: -590.16, Leader: -578.90, [F0: -11.26] - ✗ failure
  💾 模型已保存 (episode 360)
Episode 361, Steps:   27, Total:  962.46, Leader:  954.35, [F0: 8.11] - ✓ success
Episode 362, Steps:   24, Total:  922.94, Leader:  938.64, [F0: -15.70] - ✓ success
Episode 363, Steps:   32, Total:  908.86, Leader:  918.56, [F0: -9.70] - ✓ success
Episode 364, Steps:   27, Total:  952.09, Leader:  946.95, [F0: 5.14] - ✓ success
Episode 365, Steps:    9, Total: -530.66, Leader: -530.02, [F0: -0.64] - ✗ failure
Episode 366, Steps:   27, Total:  942.64, Leader:  950.49, [F0: -7.85] - ✓ success
Episode 367, Steps:   31, Total:  908.58, Leader:  916.05, [F0: -7.46] - ✓ success
Episode 368, Steps:   25, Total:  953.40, Leader:  951.67, [F0: 1.73] - ✓ success
Episode 369, Steps:   51, Total:  891.81, Leader:  893.52, [F0: -1.71] - ✓ success
Episode 370, Steps:   27, Total:  942.39, Leader:  943.47, [F0: -1.08] - ✓ success
Episode 371, Steps:   45, Total:  786.96, Leader:  817.69, [F0: -30.73] - ✓ success
Episode 372, Steps:   76, Total:  389.05, Leader:  435.22, [F0: -46.17] - ✓ success
Episode 373, Steps:   29, Total:  913.82, Leader:  937.39, [F0: -23.56] - ✓ success
Episode 374, Steps:   29, Total:  963.56, Leader:  949.48, [F0: 14.07] - ✓ success
Episode 375, Steps:   29, Total:  926.35, Leader:  929.05, [F0: -2.70] - ✓ success
Episode 376, Steps:   23, Total:  925.04, Leader:  935.42, [F0: -10.38] - ✓ success
Episode 377, Steps:    8, Total: -535.60, Leader: -531.81, [F0: -3.79] - ✗ failure
Episode 378, Steps:   32, Total:  902.46, Leader:  909.13, [F0: -6.67] - ✓ success
Episode 379, Steps:   29, Total:  939.35, Leader:  935.72, [F0: 3.62] - ✓ success
Episode 380, Steps:   23, Total:  922.56, Leader:  937.56, [F0: -15.00] - ✓ success
  💾 模型已保存 (episode 380)
Episode 381, Steps:   28, Total:  950.37, Leader:  944.86, [F0: 5.51] - ✓ success
Episode 382, Steps:   46, Total:  843.84, Leader:  866.50, [F0: -22.65] - ✓ success
Episode 383, Steps:   69, Total:  773.78, Leader:  798.35, [F0: -24.57] - ✓ success
Episode 384, Steps:   28, Total:  925.44, Leader:  932.74, [F0: -7.30] - ✓ success
Episode 385, Steps:   25, Total:  951.51, Leader:  952.16, [F0: -0.65] - ✓ success
Episode 386, Steps:   42, Total:  915.02, Leader:  914.82, [F0: 0.20] - ✓ success
Episode 387, Steps:   23, Total:  933.22, Leader:  947.90, [F0: -14.68] - ✓ success
Episode 388, Steps:   24, Total:  931.92, Leader:  944.31, [F0: -12.39] - ✓ success
Episode 389, Steps:   24, Total:  975.65, Leader:  964.81, [F0: 10.84] - ✓ success
Episode 390, Steps:   25, Total:  958.73, Leader:  953.76, [F0: 4.97] - ✓ success
Episode 391, Steps:   25, Total:  960.17, Leader:  955.40, [F0: 4.77] - ✓ success
Episode 392, Steps:   26, Total:  916.90, Leader:  927.68, [F0: -10.78] - ✓ success
Episode 393, Steps:   30, Total:  949.87, Leader:  941.83, [F0: 8.04] - ✓ success
Episode 394, Steps:   28, Total:  936.54, Leader:  940.16, [F0: -3.61] - ✓ success
Episode 395, Steps:  122, Total:  766.77, Leader:  781.27, [F0: -14.51] - ✓ success
Episode 396, Steps:   29, Total:  911.26, Leader:  922.41, [F0: -11.16] - ✓ success
Episode 397, Steps:    5, Total: -523.42, Leader: -520.46, [F0: -2.96] - ✗ failure
Episode 398, Steps:  100, Total:  719.76, Leader:  757.59, [F0: -37.84] - ✓ success
Episode 399, Steps:   33, Total:  956.12, Leader:  937.73, [F0: 18.39] - ✓ success
Episode 400, Steps:   26, Total:  981.46, Leader:  963.96, [F0: 17.50] - ✓ success
  💾 模型已保存 (episode 400)
Episode 401, Steps:   33, Total:  956.37, Leader:  939.22, [F0: 17.16] - ✓ success
Episode 402, Steps:   21, Total:  975.19, Leader:  965.37, [F0: 9.82] - ✓ success
Episode 403, Steps:   22, Total:  939.38, Leader:  949.88, [F0: -10.49] - ✓ success
Episode 404, Steps:   24, Total:  938.26, Leader:  945.47, [F0: -7.21] - ✓ success
Episode 405, Steps:   27, Total:  924.52, Leader:  932.11, [F0: -7.60] - ✓ success
Episode 406, Steps:   30, Total:  927.65, Leader:  931.57, [F0: -3.92] - ✓ success
Episode 407, Steps:   32, Total:  939.80, Leader:  932.92, [F0: 6.88] - ✓ success
Episode 408, Steps:   35, Total:  889.37, Leader:  900.33, [F0: -10.96] - ✓ success
Episode 409, Steps:   25, Total:  911.85, Leader:  929.41, [F0: -17.56] - ✓ success
Episode 410, Steps:   28, Total:  966.79, Leader:  953.56, [F0: 13.23] - ✓ success
Episode 411, Steps:   28, Total:  911.64, Leader:  924.97, [F0: -13.33] - ✓ success
Episode 412, Steps:   34, Total:  941.06, Leader:  927.54, [F0: 13.53] - ✓ success
Episode 413, Steps:   38, Total:  904.50, Leader:  901.84, [F0: 2.66] - ✓ success
Episode 414, Steps:   48, Total:  905.98, Leader:  919.45, [F0: -13.46] - ✓ success
Episode 415, Steps:   29, Total:  952.38, Leader:  943.62, [F0: 8.76] - ✓ success
Episode 416, Steps:   27, Total:  938.60, Leader:  941.78, [F0: -3.18] - ✓ success
Episode 417, Steps:   20, Total:  951.34, Leader:  957.61, [F0: -6.27] - ✓ success
Episode 418, Steps:   32, Total:  927.11, Leader:  926.00, [F0: 1.11] - ✓ success
Episode 419, Steps:   24, Total:  948.79, Leader:  950.45, [F0: -1.66] - ✓ success
Episode 420, Steps:   26, Total:  949.75, Leader:  948.22, [F0: 1.53] - ✓ success
  💾 模型已保存 (episode 420)
Episode 421, Steps:   29, Total:  917.95, Leader:  924.36, [F0: -6.41] - ✓ success
Episode 422, Steps:   28, Total:  917.98, Leader:  929.48, [F0: -11.50] - ✓ success
Episode 423, Steps:   26, Total:  971.76, Leader:  959.98, [F0: 11.78] - ✓ success
Episode 424, Steps:   27, Total:  931.40, Leader:  936.37, [F0: -4.97] - ✓ success
Episode 425, Steps:   26, Total:  957.64, Leader:  950.85, [F0: 6.79] - ✓ success
Episode 426, Steps:   36, Total:  905.82, Leader:  909.71, [F0: -3.89] - ✓ success
Episode 427, Steps:   35, Total:  892.09, Leader:  899.33, [F0: -7.25] - ✓ success
Episode 428, Steps:   28, Total:  939.54, Leader:  939.76, [F0: -0.22] - ✓ success
Episode 429, Steps:   26, Total:  932.69, Leader:  937.99, [F0: -5.30] - ✓ success
Episode 430, Steps:   29, Total:  904.58, Leader:  918.88, [F0: -14.29] - ✓ success
Episode 431, Steps:   28, Total:  919.88, Leader:  929.62, [F0: -9.74] - ✓ success
Episode 432, Steps:   30, Total:  939.48, Leader:  936.94, [F0: 2.54] - ✓ success
Episode 433, Steps:   36, Total:  895.97, Leader:  901.50, [F0: -5.53] - ✓ success
Episode 434, Steps:   24, Total:  962.53, Leader:  956.37, [F0: 6.16] - ✓ success
Episode 435, Steps:   29, Total:  906.64, Leader:  919.12, [F0: -12.48] - ✓ success
Episode 436, Steps:   29, Total:  917.65, Leader:  926.38, [F0: -8.73] - ✓ success
Episode 437, Steps:   30, Total:  900.15, Leader:  914.07, [F0: -13.92] - ✓ success
Episode 438, Steps:   25, Total:  930.06, Leader:  939.18, [F0: -9.12] - ✓ success
Episode 439, Steps:   10, Total: -548.80, Leader: -543.19, [F0: -5.61] - ✗ failure
Episode 440, Steps:   10, Total: -549.12, Leader: -543.25, [F0: -5.87] - ✗ failure
  💾 模型已保存 (episode 440)
Episode 441, Steps:   22, Total:  984.08, Leader:  971.60, [F0: 12.48] - ✓ success
Episode 442, Steps:    7, Total: -531.15, Leader: -527.59, [F0: -3.56] - ✗ failure
Episode 443, Steps:   31, Total:  903.72, Leader:  917.59, [F0: -13.87] - ✓ success
Episode 444, Steps:   30, Total:  914.30, Leader:  924.95, [F0: -10.66] - ✓ success
Episode 445, Steps:   20, Total:  946.03, Leader:  951.91, [F0: -5.88] - ✓ success
Episode 446, Steps:   36, Total:  915.28, Leader:  911.54, [F0: 3.74] - ✓ success
Episode 447, Steps:   29, Total:  960.44, Leader:  948.54, [F0: 11.90] - ✓ success
Episode 448, Steps:   23, Total:  956.20, Leader:  956.39, [F0: -0.19] - ✓ success
Episode 449, Steps:   28, Total:  949.05, Leader:  942.19, [F0: 6.86] - ✓ success
Episode 450, Steps:   22, Total:  977.56, Leader:  969.25, [F0: 8.31] - ✓ success
Episode 451, Steps:   27, Total:  924.85, Leader:  933.70, [F0: -8.85] - ✓ success
Episode 452, Steps:   19, Total:  928.53, Leader:  940.19, [F0: -11.66] - ✓ success
Episode 453, Steps:   32, Total:  888.86, Leader:  904.25, [F0: -15.38] - ✓ success
Episode 454, Steps:   21, Total:  963.11, Leader:  961.14, [F0: 1.98] - ✓ success
Episode 455, Steps:   25, Total:  927.80, Leader:  936.74, [F0: -8.93] - ✓ success
Episode 456, Steps:   25, Total:  935.26, Leader:  941.21, [F0: -5.95] - ✓ success
Episode 457, Steps:   29, Total:  920.21, Leader:  929.42, [F0: -9.21] - ✓ success
Episode 458, Steps:   30, Total:  908.25, Leader:  917.97, [F0: -9.71] - ✓ success
Episode 459, Steps:   22, Total:  969.92, Leader:  960.82, [F0: 9.09] - ✓ success
Episode 460, Steps:   27, Total:  943.04, Leader:  941.49, [F0: 1.55] - ✓ success
  💾 模型已保存 (episode 460)
Episode 461, Steps:   26, Total:  949.13, Leader:  949.09, [F0: 0.04] - ✓ success
Episode 462, Steps:   23, Total:  935.44, Leader:  948.01, [F0: -12.57] - ✓ success
Episode 463, Steps:   26, Total:  966.92, Leader:  957.05, [F0: 9.87] - ✓ success
Episode 464, Steps:   27, Total:  930.24, Leader:  934.94, [F0: -4.70] - ✓ success
Episode 465, Steps:   22, Total:  935.57, Leader:  946.54, [F0: -10.97] - ✓ success
Episode 466, Steps:   21, Total:  978.81, Leader:  970.65, [F0: 8.16] - ✓ success
Episode 467, Steps:   22, Total:  925.32, Leader:  938.48, [F0: -13.16] - ✓ success
Episode 468, Steps:   24, Total:  950.86, Leader:  949.94, [F0: 0.93] - ✓ success
Episode 469, Steps:   31, Total:  948.79, Leader:  938.28, [F0: 10.52] - ✓ success
Episode 470, Steps:    8, Total: -536.97, Leader: -533.13, [F0: -3.84] - ✗ failure
Episode 471, Steps:   30, Total:  954.37, Leader:  944.44, [F0: 9.94] - ✓ success
Episode 472, Steps:   32, Total:  904.72, Leader:  915.33, [F0: -10.61] - ✓ success
Episode 473, Steps:   29, Total:  926.62, Leader:  931.93, [F0: -5.31] - ✓ success
Episode 474, Steps:   28, Total:  945.55, Leader:  942.69, [F0: 2.86] - ✓ success
Episode 475, Steps:   24, Total:  949.03, Leader:  950.08, [F0: -1.05] - ✓ success
Episode 476, Steps:   25, Total:  961.21, Leader:  955.06, [F0: 6.15] - ✓ success
Episode 477, Steps:    4, Total: -519.03, Leader: -517.27, [F0: -1.76] - ✗ failure
Episode 478, Steps:   30, Total:  916.68, Leader:  924.62, [F0: -7.94] - ✓ success
Episode 479, Steps:   32, Total:  931.60, Leader:  929.48, [F0: 2.12] - ✓ success
Episode 480, Steps:   31, Total:  947.43, Leader:  938.83, [F0: 8.60] - ✓ success
  💾 模型已保存 (episode 480)
Episode 481, Steps:    7, Total: -531.76, Leader: -528.18, [F0: -3.59] - ✗ failure
Episode 482, Steps:   31, Total:  953.35, Leader:  940.14, [F0: 13.21] - ✓ success
Episode 483, Steps:    7, Total: -529.74, Leader: -527.04, [F0: -2.70] - ✗ failure
Episode 484, Steps:   25, Total:  964.31, Leader:  958.39, [F0: 5.92] - ✓ success
Episode 485, Steps:   22, Total:  969.55, Leader:  964.45, [F0: 5.10] - ✓ success
Episode 486, Steps:   30, Total:  969.55, Leader:  949.31, [F0: 20.25] - ✓ success
Episode 487, Steps:   57, Total:  878.53, Leader:  882.38, [F0: -3.85] - ✓ success
Episode 488, Steps:   31, Total:  924.57, Leader:  926.66, [F0: -2.09] - ✓ success
Episode 489, Steps:   25, Total:  910.32, Leader:  923.97, [F0: -13.65] - ✓ success
Episode 490, Steps:   28, Total:  941.49, Leader:  939.36, [F0: 2.14] - ✓ success
Episode 491, Steps:   47, Total:  863.23, Leader:  869.89, [F0: -6.66] - ✓ success
Episode 492, Steps:   23, Total:  996.21, Leader:  975.97, [F0: 20.24] - ✓ success
Episode 493, Steps:   29, Total:  952.02, Leader:  944.86, [F0: 7.15] - ✓ success
Episode 494, Steps:   29, Total:  935.72, Leader:  935.50, [F0: 0.23] - ✓ success
Episode 495, Steps:    5, Total: -526.33, Leader: -524.24, [F0: -2.09] - ✗ failure
Episode 496, Steps:   21, Total:  973.60, Leader:  968.61, [F0: 4.99] - ✓ success
Episode 497, Steps:   32, Total:  924.59, Leader:  923.50, [F0: 1.08] - ✓ success
Episode 498, Steps:   31, Total:  906.11, Leader:  915.98, [F0: -9.87] - ✓ success
Episode 499, Steps:   30, Total:  952.56, Leader:  939.33, [F0: 13.23] - ✓ success
训练曲线已保存到: /home/zhangpeng/UAV_PATH_PLANNING/output/baseline/1follower/training_curve.png

✅ 训练完成! 共500轮
总平均奖励: 210.68
  - Leader平均: 281.56
  - Follower平均: -70.88
总最佳奖励: 996.21
模型已保存到: /home/zhangpeng/UAV_PATH_PLANNING/output/baseline/1follower
训练数据已保存到: /home/zhangpeng/UAV_PATH_PLANNING/output/baseline/1follower/MASAC_new1
训练日志已保存到: /home/zhangpeng/UAV_PATH_PLANNING/output/baseline/1follower/training_20251025_155817.log
