
============================================================
🎓 开始训练
============================================================
  Leader × 1 | Follower × 2 | Episodes: 500
  配置已保存: /home/zhangpeng/UAV_PATH_PLANNING/output/baseline/2follower/config.yaml
  日志已保存: /home/zhangpeng/UAV_PATH_PLANNING/output/baseline/2follower/training_20251025_160056.log
============================================================

Episode 241, Steps:   44, Total:  874.79, Leader:  889.41, [F0: -18.79, F1: 4.16] - ✓ success
Episode 242, Steps:   46, Total:  871.51, Leader:  882.38, [F0: -3.94, F1: -6.93] - ✓ success
Episode 243, Steps:   64, Total:  797.42, Leader:  798.81, [F0: 10.77, F1: -12.16] - ✓ success
Episode 244, Steps:   37, Total:  886.16, Leader:  910.37, [F0: -15.97, F1: -8.24] - ✓ success
Episode 245, Steps:   33, Total:  880.02, Leader:  915.23, [F0: -29.76, F1: -5.45] - ✓ success
Episode 246, Steps:   58, Total:  780.65, Leader:  809.95, [F0: -25.52, F1: -3.79] - ✓ success
Episode 247, Steps:   34, Total:  919.43, Leader:  937.15, [F0: -0.61, F1: -17.11] - ✓ success
Episode 248, Steps:   69, Total:  585.32, Leader:  643.92, [F0: -32.65, F1: -25.95] - ✓ success
Episode 249, Steps:   58, Total:  702.72, Leader:  791.16, [F0: -56.42, F1: -32.03] - ✓ success
Episode 250, Steps:   39, Total:  894.75, Leader:  910.17, [F0: -9.82, F1: -5.60] - ✓ success
Episode 251, Steps:   50, Total:  872.86, Leader:  875.75, [F0: -13.82, F1: 10.94] - ✓ success
Episode 252, Steps:   37, Total:  895.90, Leader:  914.24, [F0: -20.45, F1: 2.11] - ✓ success
Episode 253, Steps:   40, Total:  917.67, Leader:  919.95, [F0: -2.21, F1: -0.07] - ✓ success
Episode 254, Steps:   50, Total:  829.13, Leader:  856.53, [F0: -24.92, F1: -2.47] - ✓ success
Episode 255, Steps:   57, Total:  742.68, Leader:  777.60, [F0: -20.64, F1: -14.28] - ✓ success
Episode 256, Steps:   46, Total:  872.06, Leader:  884.13, [F0: -12.70, F1: 0.63] - ✓ success
Episode 257, Steps:   13, Total: -570.41, Leader: -546.32, [F0: -20.28, F1: -3.81] - ✗ failure
Episode 258, Steps:   49, Total:  840.67, Leader:  876.63, [F0: -29.14, F1: -6.83] - ✓ success
Episode 259, Steps:   44, Total:  882.57, Leader:  893.38, [F0: -8.35, F1: -2.46] - ✓ success
Episode 260, Steps:   50, Total:  839.92, Leader:  858.25, [F0: -9.24, F1: -9.09] - ✓ success
  💾 模型已保存 (episode 260)
Episode 261, Steps:   47, Total:  816.75, Leader:  876.52, [F0: -12.58, F1: -47.19] - ✓ success
Episode 262, Steps:   34, Total:  896.19, Leader:  920.61, [F0: -27.00, F1: 2.58] - ✓ success
Episode 263, Steps:   42, Total:  889.40, Leader:  901.74, [F0: -24.42, F1: 12.08] - ✓ success
Episode 264, Steps:   66, Total:  757.34, Leader:  780.18, [F0: -13.63, F1: -9.21] - ✓ success
Episode 265, Steps:   29, Total:  915.96, Leader:  931.43, [F0: -17.48, F1: 2.01] - ✓ success
Episode 266, Steps:   44, Total:  878.04, Leader:  890.88, [F0: -14.06, F1: 1.22] - ✓ success
Episode 267, Steps:   44, Total:  848.40, Leader:  892.15, [F0: -42.38, F1: -1.36] - ✓ success
Episode 268, Steps:   59, Total:  653.02, Leader:  747.17, [F0: -80.23, F1: -13.92] - ✓ success
Episode 269, Steps:   50, Total:  840.98, Leader:  861.58, [F0: -5.78, F1: -14.81] - ✓ success
Episode 270, Steps:   67, Total: -743.17, Leader: -720.36, [F0: -14.58, F1: -8.23] - ✗ failure
Episode 271, Steps:    5, Total: -527.41, Leader: -522.04, [F0: -2.64, F1: -2.72] - ✗ failure
Episode 272, Steps:   42, Total:  871.73, Leader:  903.74, [F0: -29.07, F1: -2.94] - ✓ success
Episode 273, Steps:   33, Total:  927.26, Leader:  932.94, [F0: 4.05, F1: -9.73] - ✓ success
Episode 274, Steps:   45, Total:  824.81, Leader:  882.58, [F0: -43.68, F1: -14.09] - ✓ success
Episode 275, Steps:   33, Total:  907.33, Leader:  923.10, [F0: -10.33, F1: -5.44] - ✓ success
Episode 276, Steps:   71, Total:  737.78, Leader:  784.28, [F0: -36.97, F1: -9.53] - ✓ success
Episode 277, Steps:   66, Total:  673.68, Leader:  759.28, [F0: -61.52, F1: -24.08] - ✓ success
Episode 278, Steps:   50, Total:  836.79, Leader:  869.67, [F0: -6.72, F1: -26.16] - ✓ success
Episode 279, Steps:   30, Total:  919.20, Leader:  938.62, [F0: -13.73, F1: -5.69] - ✓ success
Episode 280, Steps:   49, Total:  842.12, Leader:  859.80, [F0: -8.20, F1: -9.48] - ✓ success
  💾 模型已保存 (episode 280)
Episode 281, Steps:   43, Total:  867.54, Leader:  890.36, [F0: -15.60, F1: -7.22] - ✓ success
Episode 282, Steps:   61, Total:  765.94, Leader:  813.97, [F0: -13.93, F1: -34.09] - ✓ success
Episode 283, Steps:   52, Total:  742.18, Leader:  784.83, [F0: -7.56, F1: -35.08] - ✓ success
Episode 284, Steps:   35, Total:  908.69, Leader:  925.08, [F0: -16.58, F1: 0.19] - ✓ success
Episode 285, Steps:   38, Total:  864.68, Leader:  912.50, [F0: -48.99, F1: 1.16] - ✓ success
Episode 286, Steps:  113, Total:  676.58, Leader:  751.12, [F0: -38.44, F1: -36.10] - ✓ success
Episode 287, Steps:   79, Total:  575.37, Leader:  610.49, [F0: -17.53, F1: -17.59] - ✓ success
Episode 288, Steps:   31, Total:  890.38, Leader:  921.23, [F0: -24.92, F1: -5.93] - ✓ success
Episode 289, Steps:   31, Total:  876.64, Leader:  923.31, [F0: -41.36, F1: -5.31] - ✓ success
Episode 290, Steps:   57, Total:  809.36, Leader:  828.37, [F0: -8.94, F1: -10.07] - ✓ success
Episode 291, Steps:   44, Total:  833.17, Leader:  882.50, [F0: -35.13, F1: -14.20] - ✓ success
Episode 292, Steps:   45, Total:  843.49, Leader:  886.60, [F0: -34.15, F1: -8.96] - ✓ success
Episode 293, Steps:   46, Total:  818.12, Leader:  871.61, [F0: -42.13, F1: -11.37] - ✓ success
Episode 294, Steps:   65, Total:  723.48, Leader:  792.68, [F0: -2.84, F1: -66.36] - ✓ success
Episode 295, Steps:   35, Total:  929.31, Leader:  933.04, [F0: -9.63, F1: 5.90] - ✓ success
Episode 296, Steps:   38, Total:  888.30, Leader:  908.35, [F0: -26.36, F1: 6.32] - ✓ success
Episode 297, Steps:   43, Total:  844.88, Leader:  883.53, [F0: -36.34, F1: -2.31] - ✓ success
Episode 298, Steps:   34, Total:  910.52, Leader:  926.30, [F0: -16.87, F1: 1.10] - ✓ success
Episode 299, Steps:   61, Total:  729.96, Leader:  761.46, [F0: -27.89, F1: -3.60] - ✓ success
Episode 300, Steps:   59, Total:  799.22, Leader:  818.82, [F0: -18.36, F1: -1.25] - ✓ success
  💾 模型已保存 (episode 300)
Episode 301, Steps:   46, Total:  868.48, Leader:  881.77, [F0: -18.69, F1: 5.40] - ✓ success
Episode 302, Steps:   60, Total:  751.81, Leader:  801.49, [F0: -20.50, F1: -29.18] - ✓ success
Episode 303, Steps:   48, Total:  837.73, Leader:  869.16, [F0: -33.22, F1: 1.78] - ✓ success
Episode 304, Steps:   35, Total:  894.73, Leader:  911.37, [F0: -11.31, F1: -5.33] - ✓ success
Episode 305, Steps:   66, Total:  699.44, Leader:  759.19, [F0: -15.67, F1: -44.08] - ✓ success
Episode 306, Steps:   64, Total:  759.72, Leader:  816.85, [F0: -39.23, F1: -17.90] - ✓ success
Episode 307, Steps:   51, Total:  881.47, Leader:  884.93, [F0: 2.50, F1: -5.96] - ✓ success
Episode 308, Steps:   38, Total:  885.41, Leader:  914.50, [F0: -11.41, F1: -17.68] - ✓ success
Episode 309, Steps:   79, Total:  394.00, Leader:  470.90, [F0: -31.61, F1: -45.29] - ✓ success
Episode 310, Steps:   44, Total:  885.84, Leader:  890.79, [F0: -5.49, F1: 0.54] - ✓ success
Episode 311, Steps:   53, Total:  825.96, Leader:  851.35, [F0: -25.97, F1: 0.58] - ✓ success
Episode 312, Steps:   48, Total:  905.32, Leader:  890.20, [F0: 14.91, F1: 0.21] - ✓ success
Episode 313, Steps:   46, Total:  844.32, Leader:  874.52, [F0: -23.93, F1: -6.27] - ✓ success
Episode 314, Steps:   39, Total:  835.45, Leader:  867.96, [F0: -17.10, F1: -15.41] - ✓ success
Episode 315, Steps:   52, Total:  829.69, Leader:  853.85, [F0: -19.63, F1: -4.53] - ✓ success
Episode 316, Steps:   44, Total:  906.52, Leader:  903.75, [F0: 4.83, F1: -2.05] - ✓ success
Episode 317, Steps:   36, Total:  887.13, Leader:  913.55, [F0: -18.20, F1: -8.22] - ✓ success
Episode 318, Steps:   46, Total:  841.99, Leader:  880.58, [F0: -14.47, F1: -24.11] - ✓ success
Episode 319, Steps:   67, Total:  558.68, Leader:  615.67, [F0: -23.81, F1: -33.18] - ✓ success
Episode 320, Steps:   56, Total:  814.37, Leader:  837.17, [F0: -11.73, F1: -11.07] - ✓ success
  💾 模型已保存 (episode 320)
Episode 321, Steps:   44, Total:  866.04, Leader:  893.20, [F0: -32.32, F1: 5.16] - ✓ success
Episode 322, Steps:   37, Total:  889.32, Leader:  917.64, [F0: -20.78, F1: -7.54] - ✓ success
Episode 323, Steps:   74, Total:  672.27, Leader:  700.96, [F0: -0.57, F1: -28.12] - ✓ success
Episode 324, Steps:   43, Total:  866.33, Leader:  890.36, [F0: -22.88, F1: -1.15] - ✓ success
Episode 325, Steps:   60, Total:  780.55, Leader:  817.09, [F0: -22.91, F1: -13.63] - ✓ success
Episode 326, Steps:   53, Total:  861.48, Leader:  863.10, [F0: 4.69, F1: -6.30] - ✓ success
Episode 327, Steps:   74, Total:  733.49, Leader:  751.25, [F0: -8.20, F1: -9.56] - ✓ success
Episode 328, Steps:   52, Total:  840.84, Leader:  857.85, [F0: -18.37, F1: 1.36] - ✓ success
Episode 329, Steps:   70, Total:  770.46, Leader:  783.99, [F0: -6.68, F1: -6.85] - ✓ success
Episode 330, Steps:   60, Total:  781.76, Leader:  820.93, [F0: -36.89, F1: -2.28] - ✓ success
Episode 331, Steps:   37, Total:  884.88, Leader:  911.09, [F0: -21.66, F1: -4.55] - ✓ success
Episode 332, Steps:   33, Total:  930.33, Leader:  936.69, [F0: -4.64, F1: -1.73] - ✓ success
Episode 333, Steps:   45, Total:  885.77, Leader:  890.74, [F0: -1.10, F1: -3.87] - ✓ success
Episode 334, Steps:   40, Total:  880.72, Leader:  901.58, [F0: -8.35, F1: -12.52] - ✓ success
Episode 335, Steps:   39, Total:  911.10, Leader:  917.96, [F0: -8.64, F1: 1.78] - ✓ success
Episode 336, Steps:   54, Total:  800.64, Leader:  837.12, [F0: -25.68, F1: -10.81] - ✓ success
Episode 337, Steps:   36, Total:  916.41, Leader:  924.50, [F0: -4.49, F1: -3.60] - ✓ success
Episode 338, Steps:   57, Total:  818.32, Leader:  834.65, [F0: -12.26, F1: -4.07] - ✓ success
Episode 339, Steps:   36, Total:  909.50, Leader:  919.27, [F0: -4.91, F1: -4.85] - ✓ success
Episode 340, Steps:   33, Total:  892.40, Leader:  928.72, [F0: -22.69, F1: -13.62] - ✓ success
  💾 模型已保存 (episode 340)
Episode 341, Steps:   58, Total:  799.86, Leader:  817.29, [F0: 0.12, F1: -17.55] - ✓ success
Episode 342, Steps:   68, Total:  608.51, Leader:  708.83, [F0: -29.88, F1: -70.44] - ✓ success
Episode 343, Steps:   42, Total:  851.86, Leader:  886.42, [F0: -31.38, F1: -3.18] - ✓ success
Episode 344, Steps:   76, Total:  510.56, Leader:  555.77, [F0: -26.94, F1: -18.27] - ✓ success
Episode 345, Steps:    4, Total: -520.13, Leader: -516.09, [F0: -2.23, F1: -1.82] - ✗ failure
Episode 346, Steps:   51, Total:  858.50, Leader:  867.80, [F0: -7.70, F1: -1.60] - ✓ success
Episode 347, Steps:   70, Total:  780.22, Leader:  768.90, [F0: 7.41, F1: 3.91] - ✓ success
Episode 348, Steps:   32, Total:  890.77, Leader:  926.89, [F0: -9.66, F1: -26.47] - ✓ success
Episode 349, Steps:   31, Total:  932.36, Leader:  939.13, [F0: -4.80, F1: -1.98] - ✓ success
Episode 350, Steps:   47, Total:  822.80, Leader:  855.45, [F0: -17.01, F1: -15.64] - ✓ success
Episode 351, Steps:   53, Total:  827.44, Leader:  856.02, [F0: -25.97, F1: -2.60] - ✓ success
Episode 352, Steps:   51, Total:  855.60, Leader:  865.13, [F0: -7.48, F1: -2.04] - ✓ success
Episode 353, Steps:   41, Total:  911.25, Leader:  911.25, [F0: 0.84, F1: -0.84] - ✓ success
Episode 354, Steps:   49, Total:  875.73, Leader:  877.09, [F0: -7.63, F1: 6.26] - ✓ success
Episode 355, Steps:   51, Total:  839.86, Leader:  859.08, [F0: -17.38, F1: -1.84] - ✓ success
Episode 356, Steps:   31, Total:  931.89, Leader:  936.99, [F0: 0.29, F1: -5.39] - ✓ success
Episode 357, Steps:   49, Total:  834.83, Leader:  866.11, [F0: -27.03, F1: -4.25] - ✓ success
Episode 358, Steps:   59, Total:  711.80, Leader:  824.89, [F0: -104.75, F1: -8.34] - ✓ success
Episode 359, Steps:   64, Total:  723.40, Leader:  760.54, [F0: -16.54, F1: -20.60] - ✓ success
Episode 360, Steps:   64, Total:  702.32, Leader:  757.15, [F0: -23.43, F1: -31.39] - ✓ success
  💾 模型已保存 (episode 360)
Episode 361, Steps:   36, Total:  938.58, Leader:  931.21, [F0: 3.36, F1: 4.01] - ✓ success
Episode 362, Steps:   33, Total:  911.51, Leader:  928.94, [F0: -11.23, F1: -6.20] - ✓ success
Episode 363, Steps:   51, Total:  806.85, Leader:  847.61, [F0: -35.54, F1: -5.23] - ✓ success
Episode 364, Steps:   32, Total:  888.52, Leader:  932.08, [F0: -20.03, F1: -23.54] - ✓ success
Episode 365, Steps:   56, Total:  685.00, Leader:  726.53, [F0: -17.73, F1: -23.80] - ✓ success
Episode 366, Steps:   38, Total:  858.34, Leader:  902.01, [F0: -1.14, F1: -42.53] - ✓ success
Episode 367, Steps:   56, Total:  800.96, Leader:  831.17, [F0: -17.60, F1: -12.61] - ✓ success
Episode 368, Steps:   58, Total:  773.97, Leader:  823.23, [F0: -34.45, F1: -14.81] - ✓ success
Episode 369, Steps:   46, Total:  858.48, Leader:  878.69, [F0: -17.84, F1: -2.36] - ✓ success
Episode 370, Steps:   51, Total:  911.28, Leader:  886.25, [F0: 13.29, F1: 11.74] - ✓ success
Episode 371, Steps:  355, Total: -6279.78, Leader: -3959.06, [F0: -1461.52, F1: -859.20] - ✓ success
Episode 372, Steps:   32, Total:  870.39, Leader:  916.53, [F0: -19.32, F1: -26.82] - ✓ success
Episode 373, Steps:   38, Total:  921.74, Leader:  924.29, [F0: 6.62, F1: -9.17] - ✓ success
Episode 374, Steps:   70, Total:  709.88, Leader:  763.70, [F0: -24.66, F1: -29.16] - ✓ success
Episode 375, Steps:   66, Total:  676.30, Leader:  708.16, [F0: -15.22, F1: -16.64] - ✓ success
Episode 376, Steps:   29, Total:  935.61, Leader:  943.42, [F0: -4.55, F1: -3.26] - ✓ success
Episode 377, Steps:   61, Total:  768.42, Leader:  821.43, [F0: -12.72, F1: -40.29] - ✓ success
Episode 378, Steps:   47, Total:  851.19, Leader:  872.86, [F0: -14.89, F1: -6.77] - ✓ success
Episode 379, Steps:   71, Total:  585.45, Leader:  629.67, [F0: -22.95, F1: -21.28] - ✓ success
Episode 380, Steps:   48, Total: -692.64, Leader: -689.42, [F0: -4.90, F1: 1.68] - ✗ failure
  💾 模型已保存 (episode 380)
Episode 381, Steps:   74, Total:  667.61, Leader:  717.46, [F0: -25.39, F1: -24.46] - ✓ success
Episode 382, Steps:   81, Total:  505.95, Leader:  546.62, [F0: -22.00, F1: -18.66] - ✓ success
Episode 383, Steps:   81, Total:  532.81, Leader:  583.82, [F0: -25.09, F1: -25.91] - ✓ success
Episode 384, Steps:   22, Total: -581.02, Leader: -580.49, [F0: 7.01, F1: -7.55] - ✗ failure
Episode 385, Steps:   38, Total:  902.76, Leader:  910.00, [F0: -9.01, F1: 1.77] - ✓ success
Episode 386, Steps:   55, Total:  832.48, Leader:  851.14, [F0: -15.09, F1: -3.58] - ✓ success
Episode 387, Steps:    6, Total: -532.29, Leader: -523.21, [F0: -3.86, F1: -5.22] - ✗ failure
Episode 388, Steps:    9, Total: -542.14, Leader: -534.18, [F0: -4.21, F1: -3.75] - ✗ failure
Episode 389, Steps:    8, Total: -516.31, Leader: -521.37, [F0: 3.23, F1: 1.83] - ✗ failure
Episode 390, Steps:  106, Total:   49.72, Leader:  145.32, [F0: -49.32, F1: -46.27] - ✓ success
Episode 391, Steps:   34, Total:  947.50, Leader:  936.86, [F0: 4.17, F1: 6.46] - ✓ success
Episode 392, Steps:   44, Total:  882.05, Leader:  898.52, [F0: -8.83, F1: -7.63] - ✓ success
Episode 393, Steps:   47, Total:  877.96, Leader:  885.83, [F0: -8.61, F1: 0.75] - ✓ success
Episode 394, Steps:   49, Total:  870.33, Leader:  881.38, [F0: -8.73, F1: -2.32] - ✓ success
Episode 395, Steps:   32, Total:  909.29, Leader:  928.82, [F0: -19.84, F1: 0.31] - ✓ success
Episode 396, Steps:   46, Total:  848.63, Leader:  880.69, [F0: -28.49, F1: -3.57] - ✓ success
Episode 397, Steps:   48, Total:  858.07, Leader:  878.83, [F0: -9.98, F1: -10.78] - ✓ success
Episode 398, Steps:   33, Total:  951.13, Leader:  928.73, [F0: 14.99, F1: 7.41] - ✓ success
Episode 399, Steps:   52, Total:  814.83, Leader:  862.74, [F0: -23.11, F1: -24.81] - ✓ success
Episode 400, Steps:   65, Total:  809.04, Leader:  813.92, [F0: -4.53, F1: -0.34] - ✓ success
  💾 模型已保存 (episode 400)
Episode 401, Steps:   34, Total:  942.75, Leader:  937.54, [F0: 7.85, F1: -2.64] - ✓ success
Episode 402, Steps:    6, Total: -535.53, Leader: -527.11, [F0: -3.64, F1: -4.78] - ✗ failure
Episode 403, Steps:   37, Total:  903.15, Leader:  910.73, [F0: -12.61, F1: 5.03] - ✓ success
Episode 404, Steps:   62, Total:  856.72, Leader:  835.43, [F0: 18.42, F1: 2.87] - ✓ success
Episode 405, Steps:   67, Total:  777.19, Leader:  799.36, [F0: -12.70, F1: -9.47] - ✓ success
Episode 406, Steps:   44, Total:  899.16, Leader:  899.98, [F0: 2.22, F1: -3.05] - ✓ success
Episode 407, Steps:   37, Total:  924.68, Leader:  925.68, [F0: 0.43, F1: -1.43] - ✓ success
Episode 408, Steps:   44, Total:  880.45, Leader:  895.69, [F0: -3.64, F1: -11.60] - ✓ success
Episode 409, Steps:    8, Total: -529.78, Leader: -530.61, [F0: -4.56, F1: 5.39] - ✗ failure
Episode 410, Steps:   46, Total:  893.56, Leader:  895.85, [F0: -1.85, F1: -0.44] - ✓ success
Episode 411, Steps:   37, Total:  921.86, Leader:  923.58, [F0: -4.85, F1: 3.13] - ✓ success
Episode 412, Steps:   40, Total:  905.72, Leader:  911.36, [F0: -4.90, F1: -0.74] - ✓ success
Episode 413, Steps:   46, Total:  904.95, Leader:  897.93, [F0: -5.13, F1: 12.15] - ✓ success
Episode 414, Steps:   64, Total:  803.52, Leader:  815.13, [F0: -13.28, F1: 1.68] - ✓ success
Episode 415, Steps:   37, Total:  958.40, Leader:  937.01, [F0: 6.08, F1: 15.31] - ✓ success
Episode 416, Steps:   33, Total:  890.21, Leader:  926.87, [F0: -10.77, F1: -25.90] - ✓ success
Episode 417, Steps:   52, Total:  822.06, Leader:  836.05, [F0: -10.43, F1: -3.56] - ✓ success
Episode 418, Steps:   38, Total:  942.34, Leader:  926.07, [F0: 8.07, F1: 8.20] - ✓ success
Episode 419, Steps:   47, Total:  890.56, Leader:  887.68, [F0: -0.68, F1: 3.56] - ✓ success
Episode 420, Steps:   42, Total:  911.71, Leader:  902.74, [F0: 10.31, F1: -1.34] - ✓ success
  💾 模型已保存 (episode 420)
Episode 421, Steps:   57, Total:  833.43, Leader:  846.65, [F0: -23.98, F1: 10.76] - ✓ success
Episode 422, Steps:   49, Total:  872.39, Leader:  880.93, [F0: -4.73, F1: -3.80] - ✓ success
Episode 423, Steps:   41, Total:  895.84, Leader:  912.24, [F0: -7.29, F1: -9.11] - ✓ success
Episode 424, Steps:   34, Total:  911.91, Leader:  926.07, [F0: -16.14, F1: 1.97] - ✓ success
Episode 425, Steps:   48, Total:  892.19, Leader:  890.06, [F0: 3.55, F1: -1.42] - ✓ success
Episode 426, Steps:   39, Total:  892.35, Leader:  915.57, [F0: 3.27, F1: -26.48] - ✓ success
Episode 427, Steps:   53, Total:  837.15, Leader:  858.69, [F0: -27.22, F1: 5.69] - ✓ success
Episode 428, Steps:   46, Total:  890.19, Leader:  893.44, [F0: -8.21, F1: 4.96] - ✓ success
Episode 429, Steps:   40, Total:  870.59, Leader:  891.53, [F0: -8.55, F1: -12.39] - ✓ success
Episode 430, Steps:   42, Total:  912.49, Leader:  908.11, [F0: 4.13, F1: 0.25] - ✓ success
Episode 431, Steps:   55, Total:  825.17, Leader:  857.26, [F0: -33.85, F1: 1.76] - ✓ success
Episode 432, Steps:   37, Total:  914.76, Leader:  926.36, [F0: -12.10, F1: 0.49] - ✓ success
Episode 433, Steps:   36, Total:  904.54, Leader:  928.55, [F0: -21.61, F1: -2.40] - ✓ success
Episode 434, Steps:   42, Total:  871.18, Leader:  885.24, [F0: -1.76, F1: -12.30] - ✓ success
Episode 435, Steps:   42, Total:  879.97, Leader:  895.48, [F0: -9.24, F1: -6.26] - ✓ success
Episode 436, Steps:   40, Total:  896.34, Leader:  909.62, [F0: -8.45, F1: -4.84] - ✓ success
Episode 437, Steps:   57, Total:  863.78, Leader:  853.78, [F0: 7.81, F1: 2.19] - ✓ success
Episode 438, Steps:   42, Total:  910.88, Leader:  905.38, [F0: 4.88, F1: 0.61] - ✓ success
Episode 439, Steps:   47, Total:  910.87, Leader:  897.67, [F0: 11.05, F1: 2.15] - ✓ success
Episode 440, Steps:   36, Total:  881.99, Leader:  924.74, [F0: -47.43, F1: 4.68] - ✓ success
  💾 模型已保存 (episode 440)
Episode 441, Steps:   66, Total:  797.86, Leader:  803.19, [F0: -3.62, F1: -1.71] - ✓ success
Episode 442, Steps:   38, Total:  868.29, Leader:  898.64, [F0: -10.89, F1: -19.47] - ✓ success
Episode 443, Steps:   65, Total:  802.63, Leader:  832.10, [F0: -19.75, F1: -9.71] - ✓ success
Episode 444, Steps:   44, Total:  864.91, Leader:  890.63, [F0: -19.67, F1: -6.05] - ✓ success
Episode 445, Steps:   52, Total:  901.75, Leader:  878.88, [F0: 22.99, F1: -0.13] - ✓ success
Episode 446, Steps:   44, Total:  919.04, Leader:  905.32, [F0: 18.80, F1: -5.08] - ✓ success
Episode 447, Steps:   53, Total:  850.83, Leader:  860.92, [F0: -5.61, F1: -4.47] - ✓ success
Episode 448, Steps:   49, Total:  899.13, Leader:  883.46, [F0: 7.44, F1: 8.23] - ✓ success
Episode 449, Steps:   40, Total:  895.21, Leader:  906.22, [F0: -3.68, F1: -7.32] - ✓ success
Episode 450, Steps:   45, Total:  879.08, Leader:  882.63, [F0: 3.42, F1: -6.96] - ✓ success
Episode 451, Steps:   56, Total:  821.85, Leader:  849.08, [F0: -20.17, F1: -7.07] - ✓ success
Episode 452, Steps:   62, Total:  763.05, Leader:  762.99, [F0: 0.24, F1: -0.18] - ✓ success
Episode 453, Steps:   51, Total:  830.37, Leader:  849.61, [F0: -8.54, F1: -10.69] - ✓ success
Episode 454, Steps:    3, Total: -518.60, Leader: -514.94, [F0: -1.94, F1: -1.71] - ✗ failure
Episode 455, Steps:   31, Total:  935.62, Leader:  941.12, [F0: -12.85, F1: 7.35] - ✓ success
Episode 456, Steps:   39, Total:  881.31, Leader:  897.81, [F0: -16.31, F1: -0.19] - ✓ success
Episode 457, Steps:   35, Total:  935.61, Leader:  932.23, [F0: 3.76, F1: -0.39] - ✓ success
Episode 458, Steps:   41, Total:  921.40, Leader:  910.31, [F0: 12.88, F1: -1.80] - ✓ success
Episode 459, Steps:   44, Total:  932.84, Leader:  904.98, [F0: 23.73, F1: 4.13] - ✓ success
Episode 460, Steps:   45, Total:  880.21, Leader:  885.76, [F0: -5.32, F1: -0.23] - ✓ success
  💾 模型已保存 (episode 460)
Episode 461, Steps:   34, Total:  910.30, Leader:  927.49, [F0: -1.28, F1: -15.91] - ✓ success
Episode 462, Steps:   43, Total:  935.63, Leader:  910.81, [F0: 23.67, F1: 1.15] - ✓ success
Episode 463, Steps:   33, Total:  917.31, Leader:  933.88, [F0: -5.94, F1: -10.63] - ✓ success
Episode 464, Steps:   48, Total:  860.27, Leader:  876.98, [F0: -11.16, F1: -5.55] - ✓ success
Episode 465, Steps:   43, Total:  933.41, Leader:  912.25, [F0: 15.00, F1: 6.16] - ✓ success
Episode 466, Steps:   50, Total:  847.43, Leader:  867.24, [F0: -13.04, F1: -6.77] - ✓ success
Episode 467, Steps:   35, Total:  861.27, Leader:  912.35, [F0: -17.34, F1: -33.74] - ✓ success
Episode 468, Steps:   51, Total:  846.82, Leader:  856.47, [F0: -8.16, F1: -1.49] - ✓ success
Episode 469, Steps:   36, Total:  939.20, Leader:  932.06, [F0: -4.25, F1: 11.39] - ✓ success
Episode 470, Steps:   44, Total:  891.71, Leader:  894.68, [F0: -7.61, F1: 4.65] - ✓ success
Episode 471, Steps:   35, Total:  921.24, Leader:  927.30, [F0: -4.03, F1: -2.02] - ✓ success
Episode 472, Steps:   36, Total:  931.22, Leader:  928.10, [F0: 1.67, F1: 1.44] - ✓ success
Episode 473, Steps:   35, Total:  926.65, Leader:  936.31, [F0: -21.34, F1: 11.68] - ✓ success
Episode 474, Steps:   44, Total:  895.92, Leader:  894.55, [F0: -3.62, F1: 4.98] - ✓ success
Episode 475, Steps:   40, Total:  914.54, Leader:  912.79, [F0: -0.99, F1: 2.74] - ✓ success
Episode 476, Steps:   44, Total:  886.42, Leader:  893.04, [F0: -6.32, F1: -0.30] - ✓ success
Episode 477, Steps:   43, Total:  889.44, Leader:  895.83, [F0: -7.98, F1: 1.59] - ✓ success
Episode 478, Steps:   38, Total:  923.75, Leader:  922.24, [F0: 2.93, F1: -1.42] - ✓ success
Episode 479, Steps:   40, Total:  887.63, Leader:  904.17, [F0: -12.89, F1: -3.65] - ✓ success
Episode 480, Steps:   41, Total:  859.17, Leader:  891.72, [F0: -24.73, F1: -7.82] - ✓ success
  💾 模型已保存 (episode 480)
Episode 481, Steps:   47, Total:  872.16, Leader:  887.55, [F0: -8.87, F1: -6.51] - ✓ success
Episode 482, Steps:   34, Total:  930.89, Leader:  934.98, [F0: 1.34, F1: -5.43] - ✓ success
Episode 483, Steps:   54, Total:  874.40, Leader:  865.55, [F0: -0.54, F1: 9.39] - ✓ success
Episode 484, Steps:   38, Total:  909.28, Leader:  916.23, [F0: -7.10, F1: 0.15] - ✓ success
Episode 485, Steps:   51, Total:  871.20, Leader:  870.80, [F0: -7.28, F1: 7.68] - ✓ success
Episode 486, Steps:   37, Total:  952.68, Leader:  934.83, [F0: 9.98, F1: 7.87] - ✓ success
Episode 487, Steps:   40, Total:  888.60, Leader:  894.16, [F0: -6.76, F1: 1.20] - ✓ success
Episode 488, Steps:   48, Total:  870.75, Leader:  874.10, [F0: -3.33, F1: -0.02] - ✓ success
Episode 489, Steps:   41, Total:  862.13, Leader:  883.73, [F0: -14.70, F1: -6.90] - ✓ success
Episode 490, Steps:   36, Total:  912.50, Leader:  918.61, [F0: -17.71, F1: 11.61] - ✓ success
Episode 491, Steps:   42, Total:  901.51, Leader:  902.01, [F0: 0.44, F1: -0.93] - ✓ success
Episode 492, Steps:   34, Total:  916.52, Leader:  930.34, [F0: -10.29, F1: -3.53] - ✓ success
