
============================================================
🎓 开始训练
============================================================
  Leader × 1 | Follower × 3 | Episodes: 500
  配置已保存: /home/zhangpeng/UAV_PATH_PLANNING/output/baseline/3follower/config.yaml
  日志已保存: /home/zhangpeng/UAV_PATH_PLANNING/output/baseline/3follower/training_20251025_160828.log
============================================================

Episode 206, Steps:   30, Total:  864.97, Leader:  912.25, [F0: -5.04, F1: -16.95, F2: -25.30] - ✓ success
Episode 207, Steps:   37, Total:  835.86, Leader:  890.19, [F0: 3.13, F1: -21.85, F2: -35.61] - ✓ success
Episode 208, Steps:   21, Total:  961.85, Leader:  959.28, [F0: 4.04, F1: -4.27, F2: 2.80] - ✓ success
Episode 209, Steps:   33, Total:  933.31, Leader:  944.69, [F0: 10.06, F1: -14.61, F2: -6.83] - ✓ success
Episode 210, Steps:   31, Total:  888.59, Leader:  911.94, [F0: -3.96, F1: -17.88, F2: -1.51] - ✓ success
Episode 211, Steps:   34, Total:  854.28, Leader:  907.85, [F0: -12.84, F1: -24.38, F2: -16.36] - ✓ success
Episode 212, Steps:   23, Total:  917.61, Leader:  943.69, [F0: -10.48, F1: 1.55, F2: -17.14] - ✓ success
Episode 213, Steps:   51, Total:  795.52, Leader:  870.81, [F0: -28.61, F1: -23.71, F2: -22.97] - ✓ success
Episode 214, Steps:   35, Total:  917.07, Leader:  924.91, [F0: 10.99, F1: -13.95, F2: -4.88] - ✓ success
Episode 215, Steps:   25, Total:  967.66, Leader:  953.18, [F0: 8.85, F1: 6.37, F2: -0.74] - ✓ success
Episode 216, Steps:   22, Total:  925.75, Leader:  946.54, [F0: -9.96, F1: -10.36, F2: -0.46] - ✓ success
Episode 217, Steps:   50, Total:  747.14, Leader:  871.63, [F0: -48.69, F1: -26.55, F2: -49.25] - ✓ success
Episode 218, Steps:   44, Total:  828.32, Leader:  878.73, [F0: -24.36, F1: 2.09, F2: -28.13] - ✓ success
Episode 219, Steps:   30, Total:  893.64, Leader:  919.78, [F0: -4.60, F1: -6.88, F2: -14.66] - ✓ success
Episode 220, Steps:   23, Total:  921.91, Leader:  944.19, [F0: -7.80, F1: -2.36, F2: -12.12] - ✓ success
  💾 模型已保存 (episode 220)
Episode 221, Steps:   23, Total:  929.57, Leader:  944.89, [F0: -11.52, F1: 1.64, F2: -5.44] - ✓ success
Episode 222, Steps:   19, Total:  924.83, Leader:  952.10, [F0: -8.88, F1: -12.16, F2: -6.23] - ✓ success
Episode 223, Steps:   21, Total:  967.24, Leader:  961.67, [F0: -0.90, F1: 9.72, F2: -3.26] - ✓ success
Episode 224, Steps:   35, Total:  863.42, Leader:  923.66, [F0: -10.32, F1: -3.77, F2: -46.15] - ✓ success
Episode 225, Steps:   36, Total:  883.82, Leader:  900.05, [F0: -3.01, F1: -11.92, F2: -1.31] - ✓ success
Episode 226, Steps:   23, Total:  951.50, Leader:  954.29, [F0: -3.33, F1: 6.90, F2: -6.36] - ✓ success
Episode 227, Steps:   30, Total:  871.46, Leader:  919.57, [F0: -12.14, F1: -19.25, F2: -16.71] - ✓ success
Episode 228, Steps:   27, Total:  938.20, Leader:  941.57, [F0: -7.75, F1: 0.94, F2: 3.44] - ✓ success
Episode 229, Steps:   39, Total:  820.18, Leader:  870.26, [F0: -3.61, F1: -15.43, F2: -31.04] - ✓ success
Episode 230, Steps:   33, Total:  930.81, Leader:  935.13, [F0: -2.07, F1: -3.63, F2: 1.38] - ✓ success
Episode 231, Steps:   38, Total:  866.46, Leader:  911.49, [F0: -11.55, F1: -1.11, F2: -32.36] - ✓ success
Episode 232, Steps:   26, Total:  940.16, Leader:  942.93, [F0: 12.98, F1: -4.75, F2: -11.00] - ✓ success
Episode 233, Steps:   31, Total:  885.85, Leader:  915.36, [F0: -8.14, F1: -12.03, F2: -9.34] - ✓ success
Episode 234, Steps:   29, Total:  901.39, Leader:  921.48, [F0: -5.46, F1: -9.27, F2: -5.37] - ✓ success
Episode 235, Steps:   40, Total:  766.88, Leader:  867.57, [F0: -23.89, F1: -16.80, F2: -59.99] - ✓ success
Episode 236, Steps:   28, Total:  949.38, Leader:  936.89, [F0: 3.14, F1: 4.53, F2: 4.82] - ✓ success
Episode 237, Steps:   36, Total:  890.99, Leader:  920.05, [F0: -8.94, F1: -4.50, F2: -15.62] - ✓ success
Episode 238, Steps:   26, Total:  922.17, Leader:  935.94, [F0: 5.33, F1: -9.94, F2: -9.16] - ✓ success
Episode 239, Steps:   36, Total:  867.73, Leader:  913.62, [F0: -15.81, F1: -16.85, F2: -13.24] - ✓ success
Episode 240, Steps:   39, Total:  725.25, Leader:  805.62, [F0: -25.42, F1: -34.98, F2: -19.98] - ✓ success
  💾 模型已保存 (episode 240)
Episode 241, Steps:   30, Total:  862.13, Leader:  916.45, [F0: -27.99, F1: -17.57, F2: -8.77] - ✓ success
Episode 242, Steps:   41, Total:  817.18, Leader:  873.74, [F0: -14.14, F1: -11.98, F2: -30.44] - ✓ success
Episode 243, Steps:   28, Total:  912.92, Leader:  932.78, [F0: -5.81, F1: -11.05, F2: -3.00] - ✓ success
Episode 244, Steps:   51, Total:  773.98, Leader:  870.38, [F0: -23.56, F1: -31.00, F2: -41.84] - ✓ success
Episode 245, Steps:   27, Total:  917.94, Leader:  937.33, [F0: -13.01, F1: 3.86, F2: -10.24] - ✓ success
Episode 246, Steps:   32, Total:  852.49, Leader:  890.99, [F0: -1.85, F1: -15.38, F2: -21.27] - ✓ success
Episode 247, Steps:   28, Total:  895.59, Leader:  927.42, [F0: -18.73, F1: -13.16, F2: 0.06] - ✓ success
Episode 248, Steps:   49, Total:  861.45, Leader:  909.35, [F0: -6.87, F1: -15.24, F2: -25.79] - ✓ success
Episode 249, Steps:   27, Total:  879.22, Leader:  924.03, [F0: -14.82, F1: -13.59, F2: -16.40] - ✓ success
Episode 250, Steps:   25, Total:  886.62, Leader:  937.74, [F0: -9.06, F1: -14.06, F2: -28.01] - ✓ success
Episode 251, Steps:   22, Total:  971.69, Leader:  959.65, [F0: 6.45, F1: 5.99, F2: -0.40] - ✓ success
Episode 252, Steps:   34, Total:  862.20, Leader:  910.11, [F0: 16.02, F1: -19.63, F2: -44.30] - ✓ success
Episode 253, Steps:   29, Total:  881.42, Leader:  914.95, [F0: -10.95, F1: -2.87, F2: -19.70] - ✓ success
Episode 254, Steps:   37, Total:  896.73, Leader:  904.21, [F0: 25.47, F1: -4.77, F2: -28.18] - ✓ success
Episode 255, Steps:   34, Total:  876.37, Leader:  901.60, [F0: -14.78, F1: -15.37, F2: 4.92] - ✓ success
Episode 256, Steps:   29, Total:  894.71, Leader:  928.29, [F0: -12.58, F1: -0.44, F2: -20.57] - ✓ success
Episode 257, Steps:   54, Total:  671.44, Leader:  744.96, [F0: 3.52, F1: -26.15, F2: -50.89] - ✓ success
Episode 258, Steps:   31, Total:  862.27, Leader:  906.78, [F0: -9.38, F1: -18.91, F2: -16.21] - ✓ success
Episode 259, Steps:   25, Total:  926.94, Leader:  941.08, [F0: -5.51, F1: -4.54, F2: -4.08] - ✓ success
Episode 260, Steps:   32, Total:  903.98, Leader:  931.40, [F0: -10.00, F1: -14.21, F2: -3.21] - ✓ success
  💾 模型已保存 (episode 260)
Episode 261, Steps:   44, Total:  746.46, Leader:  856.52, [F0: -42.77, F1: -27.00, F2: -40.29] - ✓ success
Episode 262, Steps:   31, Total:  840.25, Leader:  915.52, [F0: -76.72, F1: -0.85, F2: 2.30] - ✓ success
Episode 263, Steps:   31, Total:  928.13, Leader:  925.44, [F0: 2.39, F1: 10.97, F2: -10.68] - ✓ success
Episode 264, Steps:   24, Total:  939.96, Leader:  943.16, [F0: -0.98, F1: 6.29, F2: -8.51] - ✓ success
Episode 265, Steps:   37, Total:  903.19, Leader:  935.22, [F0: -0.35, F1: -6.59, F2: -25.09] - ✓ success
Episode 266, Steps:   32, Total:  882.53, Leader:  914.33, [F0: -5.73, F1: -0.42, F2: -25.65] - ✓ success
Episode 267, Steps:   32, Total:  883.76, Leader:  913.75, [F0: 3.69, F1: -8.93, F2: -24.76] - ✓ success
Episode 268, Steps:   24, Total:  944.32, Leader:  949.05, [F0: -4.70, F1: 2.50, F2: -2.52] - ✓ success
Episode 269, Steps:   26, Total:  944.07, Leader:  939.80, [F0: 3.86, F1: 3.93, F2: -3.52] - ✓ success
Episode 270, Steps:   53, Total:  884.74, Leader:  912.81, [F0: 7.84, F1: -14.98, F2: -20.94] - ✓ success
Episode 271, Steps:   26, Total:  908.26, Leader:  929.89, [F0: -7.98, F1: -9.95, F2: -3.70] - ✓ success
Episode 272, Steps:   27, Total:  949.04, Leader:  945.20, [F0: 13.95, F1: 5.38, F2: -15.49] - ✓ success
Episode 273, Steps:   37, Total:  889.06, Leader:  905.07, [F0: -0.85, F1: -6.14, F2: -9.02] - ✓ success
Episode 274, Steps:   34, Total:  866.03, Leader:  905.62, [F0: 2.23, F1: -18.93, F2: -22.88] - ✓ success
Episode 275, Steps:   44, Total:  912.99, Leader:  929.22, [F0: 7.76, F1: -14.79, F2: -9.19] - ✓ success
Episode 276, Steps:   32, Total:  829.59, Leader:  878.50, [F0: -18.01, F1: -5.74, F2: -25.16] - ✓ success
Episode 277, Steps:   31, Total:  877.35, Leader:  914.71, [F0: -9.55, F1: -15.17, F2: -12.64] - ✓ success
Episode 278, Steps:   22, Total:  944.86, Leader:  949.39, [F0: -1.36, F1: 7.81, F2: -10.98] - ✓ success
Episode 279, Steps:   43, Total:  879.54, Leader:  906.99, [F0: -4.13, F1: -9.42, F2: -13.91] - ✓ success
Episode 280, Steps:   46, Total:  795.72, Leader:  885.24, [F0: -17.28, F1: -22.61, F2: -49.64] - ✓ success
  💾 模型已保存 (episode 280)
Episode 281, Steps:   33, Total:  877.69, Leader:  911.00, [F0: 12.60, F1: -19.85, F2: -26.06] - ✓ success
Episode 282, Steps:   24, Total:  935.72, Leader:  942.77, [F0: -8.27, F1: 3.75, F2: -2.53] - ✓ success
Episode 283, Steps:   29, Total:  881.36, Leader:  912.68, [F0: -12.42, F1: -4.71, F2: -14.20] - ✓ success
Episode 284, Steps:   26, Total:  931.31, Leader:  941.48, [F0: -11.59, F1: -10.40, F2: 11.84] - ✓ success
Episode 285, Steps:   28, Total:  958.06, Leader:  943.39, [F0: 1.94, F1: -0.38, F2: 13.11] - ✓ success
Episode 286, Steps:   50, Total:  892.29, Leader:  920.78, [F0: 20.16, F1: -30.74, F2: -17.91] - ✓ success
Episode 287, Steps:   37, Total:  903.83, Leader:  928.64, [F0: -9.58, F1: -7.11, F2: -8.13] - ✓ success
Episode 288, Steps:   55, Total:  859.08, Leader:  886.40, [F0: -2.43, F1: -3.43, F2: -21.46] - ✓ success
Episode 289, Steps:   27, Total:  934.25, Leader:  934.96, [F0: -0.41, F1: -2.42, F2: 2.12] - ✓ success
Episode 290, Steps:   30, Total:  913.08, Leader:  920.61, [F0: 7.29, F1: -5.61, F2: -9.21] - ✓ success
Episode 291, Steps:   20, Total:  956.19, Leader:  961.72, [F0: 9.62, F1: -13.46, F2: -1.69] - ✓ success
Episode 292, Steps:   11, Total: -573.34, Leader: -545.91, [F0: -14.70, F1: -7.62, F2: -5.11] - ✗ failure
Episode 293, Steps:   30, Total:  905.11, Leader:  920.65, [F0: 3.15, F1: -18.25, F2: -0.44] - ✓ success
Episode 294, Steps:   34, Total:  857.04, Leader:  900.14, [F0: -11.18, F1: -21.16, F2: -10.76] - ✓ success
Episode 295, Steps:   30, Total:  881.54, Leader:  912.04, [F0: -3.66, F1: -10.20, F2: -16.64] - ✓ success
Episode 296, Steps:   31, Total:  931.45, Leader:  925.12, [F0: -5.66, F1: 0.24, F2: 11.74] - ✓ success
Episode 297, Steps:   28, Total:  899.72, Leader:  933.57, [F0: 9.05, F1: 6.10, F2: -49.00] - ✓ success
Episode 298, Steps:   85, Total:  632.97, Leader:  768.65, [F0: -25.57, F1: -49.22, F2: -60.88] - ✓ success
Episode 299, Steps:  101, Total:  511.37, Leader:  677.84, [F0: -26.81, F1: -55.38, F2: -84.28] - ✓ success
Episode 300, Steps:   27, Total:  904.24, Leader:  932.76, [F0: -12.37, F1: -2.97, F2: -13.17] - ✓ success
  💾 模型已保存 (episode 300)
Episode 301, Steps:   69, Total:  693.00, Leader:  783.97, [F0: -10.91, F1: -43.08, F2: -36.98] - ✓ success
Episode 302, Steps:   29, Total:  886.58, Leader:  915.96, [F0: -4.35, F1: -12.19, F2: -12.84] - ✓ success
Episode 303, Steps:   31, Total:  896.35, Leader:  920.73, [F0: -9.82, F1: -10.33, F2: -4.23] - ✓ success
Episode 304, Steps:   30, Total:  874.26, Leader:  901.70, [F0: -0.97, F1: -12.18, F2: -14.28] - ✓ success
Episode 305, Steps:   22, Total:  982.02, Leader:  961.96, [F0: 7.43, F1: 13.50, F2: -0.87] - ✓ success
Episode 306, Steps:   18, Total:  973.22, Leader:  969.10, [F0: 15.00, F1: -7.26, F2: -3.63] - ✓ success
Episode 307, Steps:   19, Total:  944.69, Leader:  959.66, [F0: 2.83, F1: -10.52, F2: -7.29] - ✓ success
Episode 308, Steps:   23, Total:  924.40, Leader:  944.81, [F0: -10.69, F1: -3.50, F2: -6.21] - ✓ success
Episode 309, Steps:   20, Total:  916.44, Leader:  951.03, [F0: -14.13, F1: -12.84, F2: -7.62] - ✓ success
Episode 310, Steps:   26, Total:  949.03, Leader:  940.84, [F0: 6.50, F1: 0.49, F2: 1.20] - ✓ success
Episode 311, Steps:   36, Total:  883.52, Leader:  902.85, [F0: 8.74, F1: -35.68, F2: 7.61] - ✓ success
Episode 312, Steps:   23, Total:  951.66, Leader:  952.66, [F0: 11.72, F1: -1.60, F2: -11.12] - ✓ success
Episode 313, Steps:   27, Total:  941.05, Leader:  937.56, [F0: 9.80, F1: 3.04, F2: -9.35] - ✓ success
Episode 314, Steps:  104, Total:  314.90, Leader:  543.30, [F0: -73.66, F1: -74.03, F2: -80.70] - ✓ success
Episode 315, Steps:   52, Total:  817.91, Leader:  869.72, [F0: -12.24, F1: -11.94, F2: -27.64] - ✓ success
Episode 316, Steps:   28, Total:  929.73, Leader:  930.68, [F0: 6.24, F1: -2.24, F2: -4.95] - ✓ success
Episode 317, Steps:   27, Total:  942.57, Leader:  940.37, [F0: 5.08, F1: -16.52, F2: 13.64] - ✓ success
Episode 318, Steps:   25, Total:  919.90, Leader:  938.42, [F0: 2.11, F1: -7.75, F2: -12.88] - ✓ success
Episode 319, Steps:   28, Total:  910.74, Leader:  929.56, [F0: -1.92, F1: 0.76, F2: -17.66] - ✓ success
Episode 320, Steps:   31, Total:  842.44, Leader:  886.26, [F0: -12.99, F1: -16.54, F2: -14.29] - ✓ success
  💾 模型已保存 (episode 320)
Episode 321, Steps:  100, Total:  528.04, Leader:  686.14, [F0: -40.18, F1: -64.64, F2: -53.28] - ✓ success
Episode 322, Steps:   38, Total:  827.35, Leader:  888.67, [F0: -12.81, F1: -7.81, F2: -40.70] - ✓ success
Episode 323, Steps:   41, Total:  865.42, Leader:  894.40, [F0: -5.61, F1: -3.69, F2: -19.69] - ✓ success
Episode 324, Steps:   46, Total:  787.56, Leader:  853.23, [F0: -8.70, F1: -36.61, F2: -20.35] - ✓ success
Episode 325, Steps:   35, Total:  883.62, Leader:  907.58, [F0: 4.65, F1: -32.65, F2: 4.04] - ✓ success
Episode 326, Steps:   36, Total:  925.45, Leader:  943.13, [F0: -6.70, F1: -1.77, F2: -9.21] - ✓ success
Episode 327, Steps:   19, Total:  999.26, Leader:  971.94, [F0: 18.50, F1: 8.27, F2: 0.54] - ✓ success
Episode 328, Steps:   30, Total:  863.30, Leader:  914.44, [F0: -10.16, F1: -9.08, F2: -31.89] - ✓ success
Episode 329, Steps:   34, Total:  976.48, Leader:  949.71, [F0: 18.05, F1: 0.77, F2: 7.95] - ✓ success
Episode 330, Steps:   27, Total:  900.72, Leader:  933.55, [F0: -10.13, F1: -13.05, F2: -9.66] - ✓ success
Episode 331, Steps:   33, Total:  866.32, Leader:  902.21, [F0: 1.07, F1: -13.94, F2: -23.01] - ✓ success
Episode 332, Steps:   26, Total:  902.86, Leader:  927.13, [F0: -10.16, F1: -6.23, F2: -7.88] - ✓ success
Episode 333, Steps:   24, Total:  957.67, Leader:  952.20, [F0: 2.70, F1: 1.20, F2: 1.56] - ✓ success
Episode 334, Steps:   25, Total:  925.87, Leader:  935.69, [F0: 2.01, F1: 1.38, F2: -13.21] - ✓ success
Episode 335, Steps:   27, Total:  912.58, Leader:  932.80, [F0: -3.02, F1: -15.54, F2: -1.66] - ✓ success
Episode 336, Steps:   39, Total:  803.11, Leader:  882.72, [F0: -21.36, F1: -17.83, F2: -40.42] - ✓ success
Episode 337, Steps:   46, Total:  765.05, Leader:  863.22, [F0: -16.49, F1: -30.76, F2: -50.92] - ✓ success
Episode 338, Steps:   31, Total:  872.08, Leader:  914.64, [F0: -2.32, F1: -13.44, F2: -26.79] - ✓ success
Episode 339, Steps:  104, Total:  306.79, Leader:  511.94, [F0: -69.29, F1: -69.18, F2: -66.68] - ✓ success
Episode 340, Steps:   39, Total:  888.51, Leader:  900.80, [F0: -12.17, F1: -20.04, F2: 19.93] - ✓ success
  💾 模型已保存 (episode 340)
Episode 341, Steps:   22, Total:  951.34, Leader:  951.30, [F0: -7.07, F1: 1.14, F2: 5.97] - ✓ success
Episode 342, Steps:   20, Total:  989.96, Leader:  967.66, [F0: 14.16, F1: 1.13, F2: 7.01] - ✓ success
Episode 343, Steps:   30, Total:  898.90, Leader:  924.14, [F0: -12.13, F1: -14.26, F2: 1.15] - ✓ success
Episode 344, Steps:   54, Total:  766.94, Leader:  852.10, [F0: -26.32, F1: -38.00, F2: -20.84] - ✓ success
Episode 345, Steps:   20, Total:  936.13, Leader:  957.04, [F0: -9.86, F1: -2.35, F2: -8.71] - ✓ success
Episode 346, Steps:   42, Total:  885.56, Leader:  910.22, [F0: -11.93, F1: -5.58, F2: -7.15] - ✓ success
Episode 347, Steps:   60, Total:  722.15, Leader:  798.60, [F0: -15.97, F1: -29.76, F2: -30.72] - ✓ success
Episode 348, Steps:   28, Total:  851.43, Leader:  907.66, [F0: -18.06, F1: -18.78, F2: -19.40] - ✓ success
Episode 349, Steps:   25, Total:  918.78, Leader:  938.93, [F0: -18.95, F1: 2.14, F2: -3.34] - ✓ success
Episode 350, Steps:   21, Total:  937.19, Leader:  951.66, [F0: -12.64, F1: -0.52, F2: -1.32] - ✓ success
Episode 351, Steps:   23, Total:  933.25, Leader:  941.61, [F0: -5.85, F1: -1.45, F2: -1.07] - ✓ success
Episode 352, Steps:   27, Total:  958.97, Leader:  942.98, [F0: 6.64, F1: 1.96, F2: 7.39] - ✓ success
Episode 353, Steps:   19, Total:  964.84, Leader:  966.18, [F0: 9.91, F1: -11.36, F2: 0.11] - ✓ success
Episode 354, Steps:   49, Total:  694.77, Leader:  832.30, [F0: -12.37, F1: -50.83, F2: -74.33] - ✓ success
Episode 355, Steps:   51, Total:  705.58, Leader:  815.63, [F0: -12.99, F1: -41.57, F2: -55.49] - ✓ success
Episode 356, Steps:   22, Total:  949.05, Leader:  952.07, [F0: -6.38, F1: 3.70, F2: -0.35] - ✓ success
Episode 357, Steps:   35, Total:  878.80, Leader:  903.74, [F0: 2.91, F1: -13.88, F2: -13.96] - ✓ success
Episode 358, Steps:   22, Total:  969.65, Leader:  959.46, [F0: 8.50, F1: 1.72, F2: -0.04] - ✓ success
Episode 359, Steps:   30, Total:  913.61, Leader:  913.19, [F0: 11.58, F1: -0.02, F2: -11.14] - ✓ success
Episode 360, Steps:  132, Total:  505.95, Leader:  665.31, [F0: -33.67, F1: -79.10, F2: -46.59] - ✓ success
  💾 模型已保存 (episode 360)
Episode 361, Steps:   21, Total:  948.83, Leader:  957.80, [F0: -8.64, F1: 8.58, F2: -8.92] - ✓ success
Episode 362, Steps:   32, Total:  896.78, Leader:  919.90, [F0: -1.87, F1: -0.84, F2: -20.40] - ✓ success
Episode 363, Steps:   34, Total:  867.37, Leader:  909.21, [F0: 4.73, F1: -18.13, F2: -28.44] - ✓ success
Episode 364, Steps:   20, Total:  937.28, Leader:  952.85, [F0: 4.42, F1: -9.19, F2: -10.81] - ✓ success
Episode 365, Steps:   29, Total:  887.10, Leader:  918.90, [F0: -10.92, F1: -9.73, F2: -11.16] - ✓ success
Episode 366, Steps:   28, Total:  937.60, Leader:  941.45, [F0: 10.67, F1: -14.62, F2: 0.10] - ✓ success
Episode 367, Steps:   28, Total:  901.84, Leader:  919.35, [F0: -1.90, F1: -1.99, F2: -13.62] - ✓ success
Episode 368, Steps:   22, Total:  966.52, Leader:  963.24, [F0: 14.63, F1: 13.00, F2: -24.35] - ✓ success
Episode 369, Steps:   31, Total:  936.00, Leader:  927.69, [F0: 7.95, F1: -10.42, F2: 10.78] - ✓ success
Episode 370, Steps:   23, Total:  964.22, Leader:  953.57, [F0: 2.75, F1: 5.09, F2: 2.80] - ✓ success
Episode 371, Steps:   19, Total:  970.59, Leader:  965.35, [F0: 9.27, F1: 3.23, F2: -7.26] - ✓ success
Episode 372, Steps:   21, Total:  941.68, Leader:  953.82, [F0: -10.21, F1: -9.85, F2: 7.92] - ✓ success
Episode 373, Steps:   31, Total:  837.97, Leader:  890.41, [F0: -20.61, F1: -9.31, F2: -22.53] - ✓ success
Episode 374, Steps:   29, Total:  885.21, Leader:  914.74, [F0: 2.95, F1: -11.21, F2: -21.27] - ✓ success
Episode 375, Steps:   34, Total:  891.67, Leader:  923.48, [F0: -12.73, F1: -14.44, F2: -4.63] - ✓ success
Episode 376, Steps:   29, Total:  884.85, Leader:  917.98, [F0: -11.30, F1: -4.82, F2: -17.00] - ✓ success
Episode 377, Steps:   30, Total:  945.65, Leader:  937.70, [F0: 6.39, F1: 8.40, F2: -6.83] - ✓ success
Episode 378, Steps:   34, Total:  835.31, Leader:  904.82, [F0: 2.89, F1: -7.44, F2: -64.96] - ✓ success
Episode 379, Steps:   30, Total:  868.22, Leader:  915.72, [F0: 6.69, F1: -9.96, F2: -44.23] - ✓ success
Episode 380, Steps:   24, Total:  952.54, Leader:  950.18, [F0: 3.93, F1: -5.20, F2: 3.63] - ✓ success
  💾 模型已保存 (episode 380)
Episode 381, Steps:   24, Total:  929.47, Leader:  940.72, [F0: 6.77, F1: -1.20, F2: -16.83] - ✓ success
Episode 382, Steps:   25, Total:  923.48, Leader:  938.14, [F0: -2.11, F1: -1.39, F2: -11.15] - ✓ success
Episode 383, Steps:   33, Total:  856.74, Leader:  896.24, [F0: -17.08, F1: -19.56, F2: -2.85] - ✓ success
Episode 384, Steps:   29, Total:  938.04, Leader:  932.12, [F0: -0.04, F1: -9.81, F2: 15.78] - ✓ success
Episode 385, Steps:   25, Total:  918.86, Leader:  939.81, [F0: -16.59, F1: 9.79, F2: -14.15] - ✓ success
Episode 386, Steps:   31, Total:  921.99, Leader:  925.72, [F0: 12.30, F1: -3.87, F2: -12.15] - ✓ success
Episode 387, Steps:   22, Total:  884.00, Leader:  939.57, [F0: -21.78, F1: -19.43, F2: -14.36] - ✓ success
Episode 388, Steps:   20, Total:  933.02, Leader:  955.68, [F0: 1.25, F1: -9.62, F2: -14.29] - ✓ success
Episode 389, Steps:   20, Total:  980.85, Leader:  967.01, [F0: 15.44, F1: -9.09, F2: 7.49] - ✓ success
Episode 390, Steps:   31, Total:  894.15, Leader:  915.17, [F0: -12.56, F1: -6.54, F2: -1.91] - ✓ success
Episode 391, Steps:   31, Total:  945.00, Leader:  946.28, [F0: 13.88, F1: -13.05, F2: -2.10] - ✓ success
Episode 392, Steps:   23, Total:  945.69, Leader:  953.62, [F0: 4.25, F1: 2.39, F2: -14.58] - ✓ success
Episode 393, Steps:   28, Total:  951.21, Leader:  937.70, [F0: 9.26, F1: -9.14, F2: 13.38] - ✓ success
Episode 394, Steps:   24, Total:  955.65, Leader:  952.29, [F0: 9.11, F1: -3.61, F2: -2.14] - ✓ success
Episode 395, Steps:   40, Total:  824.17, Leader:  870.67, [F0: -13.51, F1: -19.07, F2: -13.92] - ✓ success
Episode 396, Steps:   23, Total:  987.98, Leader:  960.83, [F0: 16.85, F1: 2.97, F2: 7.33] - ✓ success
Episode 397, Steps:   22, Total:  937.19, Leader:  951.55, [F0: 7.59, F1: -10.97, F2: -10.98] - ✓ success
Episode 398, Steps:   23, Total: 1001.87, Leader:  972.95, [F0: 19.50, F1: -7.54, F2: 16.97] - ✓ success
Episode 399, Steps:   33, Total:  909.69, Leader:  914.48, [F0: -4.02, F1: -9.92, F2: 9.14] - ✓ success
Episode 400, Steps:   21, Total:  996.13, Leader:  967.55, [F0: 13.37, F1: 1.37, F2: 13.84] - ✓ success
  💾 模型已保存 (episode 400)
Episode 401, Steps:   27, Total:  937.99, Leader:  942.64, [F0: 4.70, F1: -6.47, F2: -2.88] - ✓ success
Episode 402, Steps:   21, Total:  953.85, Leader:  959.13, [F0: 9.98, F1: -4.52, F2: -10.74] - ✓ success
Episode 403, Steps:   21, Total:  963.08, Leader:  959.26, [F0: 7.40, F1: 7.20, F2: -10.78] - ✓ success
Episode 404, Steps:   17, Total:  984.33, Leader:  973.19, [F0: -6.20, F1: 4.34, F2: 12.99] - ✓ success
Episode 405, Steps:   24, Total:  946.75, Leader:  947.78, [F0: -0.48, F1: -2.90, F2: 2.35] - ✓ success
Episode 406, Steps:   37, Total:  887.27, Leader:  915.55, [F0: 3.30, F1: -16.99, F2: -14.58] - ✓ success
Episode 407, Steps:   30, Total:  917.02, Leader:  921.44, [F0: 11.76, F1: -12.27, F2: -3.91] - ✓ success
Episode 408, Steps:   25, Total:  945.61, Leader:  947.66, [F0: 6.73, F1: -6.59, F2: -2.19] - ✓ success
Episode 409, Steps:   26, Total:  996.80, Leader:  959.86, [F0: 12.87, F1: 8.06, F2: 16.01] - ✓ success
Episode 410, Steps:   27, Total:  935.07, Leader:  937.06, [F0: 4.45, F1: -1.73, F2: -4.71] - ✓ success
Episode 411, Steps:   26, Total:  931.72, Leader:  939.29, [F0: 3.52, F1: -6.20, F2: -4.89] - ✓ success
Episode 412, Steps:   27, Total:  935.52, Leader:  935.08, [F0: 7.85, F1: -4.31, F2: -3.11] - ✓ success
Episode 413, Steps:   32, Total:  884.87, Leader:  916.89, [F0: -11.02, F1: -12.62, F2: -8.38] - ✓ success
Episode 414, Steps:   19, Total:  981.80, Leader:  968.44, [F0: 7.62, F1: -2.29, F2: 8.02] - ✓ success
Episode 415, Steps:   23, Total:  959.83, Leader:  955.59, [F0: 2.94, F1: 4.22, F2: -2.92] - ✓ success
Episode 416, Steps:   26, Total:  890.43, Leader:  931.95, [F0: -20.74, F1: -11.77, F2: -9.01] - ✓ success
Episode 417, Steps:   26, Total:  945.58, Leader:  941.86, [F0: 2.18, F1: 9.54, F2: -8.00] - ✓ success
Episode 418, Steps:   30, Total:  890.71, Leader:  910.43, [F0: 5.34, F1: -14.49, F2: -10.58] - ✓ success
Episode 419, Steps:   21, Total:  993.83, Leader:  966.21, [F0: 8.99, F1: -0.37, F2: 19.00] - ✓ success
Episode 420, Steps:   31, Total:  902.70, Leader:  917.28, [F0: -12.43, F1: -4.40, F2: 2.25] - ✓ success
  💾 模型已保存 (episode 420)
Episode 421, Steps:   22, Total:  958.49, Leader:  957.58, [F0: 0.96, F1: 4.55, F2: -4.60] - ✓ success
Episode 422, Steps:   30, Total:  925.81, Leader:  925.48, [F0: -3.84, F1: -3.47, F2: 7.64] - ✓ success
Episode 423, Steps:   22, Total:  976.65, Leader:  962.32, [F0: 9.35, F1: -0.27, F2: 5.25] - ✓ success
Episode 424, Steps:   29, Total:  936.32, Leader:  938.53, [F0: 10.13, F1: 2.59, F2: -14.93] - ✓ success
Episode 425, Steps:   20, Total:  967.32, Leader:  962.62, [F0: 8.08, F1: 5.99, F2: -9.37] - ✓ success
