📝 日志文件: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251031_201704/training.log
💡 训练输出将实时保存到日志文件
🚀 启用AMP混合精度训练（预期加速40-100%）
🚀 启用异步数据传输（预期加速10-20%）
SAC训练中...
📊 优先级经验回放（PER）配置:
  - 容量: 20000
  - Alpha: 0.6 (优先级指数)
  - Beta: 0.4 → 1.0 (重要性采样权重)
  - 内存优化: float32 (节省50%内存)

================================================================================
  Episode    |    Leader    |  Follower0   |  Follower1   |    Steps     |    Status   
    299      |    673.24    |    -48.95    |    -48.58    |      44      |  ✅ Success  
    300      |    485.84    |    -66.88    |    -65.22    |      64      |  ✅ Success  
  📊 统计 [Ep 300]: Actor Loss=-237.1968, Critic Loss=1894.2144, Alpha=2.1969, TD-error=45.3752, Beta=1.0000
    301      |    315.18    |   -124.46    |   -107.46    |      81      |  ✅ Success  
    302      |    734.67    |    -27.87    |    -36.80    |      41      |  ✅ Success  
    303      |    388.35    |    -65.70    |    -84.38    |      84      |  ✅ Success  
    304      |    526.15    |    -55.90    |    -58.15    |      58      |  ✅ Success  
    305      |    738.87    |    -35.70    |    -37.96    |      42      |  ✅ Success  
    306      |    667.48    |    -52.18    |    -54.59    |      48      |  ✅ Success  
    307      |    357.47    |    -86.75    |   -194.53    |      80      |  ✅ Success  
    308      |   -4350.16   |   -559.23    |   -580.94    |     314      |  ❌ Failure  
    309      |    86.63     |   -139.67    |   -154.22    |      94      |  ✅ Success  
    310      |    482.73    |    -87.18    |    -54.24    |      66      |  ✅ Success  
  📊 统计 [Ep 310]: Actor Loss=-246.9516, Critic Loss=1730.9674, Alpha=2.2391, TD-error=42.2024, Beta=1.0000
    311      |    573.16    |    -86.07    |    -55.61    |      57      |  ✅ Success  
    312      |    634.66    |    -43.15    |    -55.04    |      55      |  ✅ Success  
    313      |    439.87    |   -102.87    |   -156.50    |      71      |  ✅ Success  
    314      |    183.17    |    -83.88    |   -107.01    |      85      |  ✅ Success  
    315      |   -1269.77   |   -340.33    |   -243.62    |     228      |  ✅ Success  
    316      |    627.40    |    -95.89    |    -42.69    |      48      |  ✅ Success  
    317      |    293.21    |    -97.12    |    -78.18    |      91      |  ✅ Success  
    318      |   -556.38    |    -7.41     |    -8.56     |      7       |  ❌ Failure  
    319      |    441.23    |    -73.26    |    -77.35    |      66      |  ✅ Success  
    320      |    665.03    |    -52.34    |    -45.05    |      45      |  ✅ Success  
  📊 统计 [Ep 320]: Actor Loss=-269.1603, Critic Loss=2062.4144, Alpha=2.3182, TD-error=45.9148, Beta=1.0000
    321      |   -184.48    |   -226.65    |   -135.56    |     115      |  ✅ Success  
    322      |    617.10    |    -70.58    |    -66.01    |      59      |  ✅ Success  
    323      |    339.23    |    -70.15    |   -127.87    |      72      |  ✅ Success  
    324      |    165.99    |   -106.23    |   -103.20    |      91      |  ✅ Success  
    325      |   -1297.42   |   -325.77    |   -266.69    |     209      |  ✅ Success  
    326      |    576.60    |    -78.67    |    -63.80    |      55      |  ✅ Success  
    327      |    761.45    |    -28.52    |    -45.00    |      37      |  ✅ Success  
    328      |    448.66    |    -76.30    |    -66.13    |      73      |  ✅ Success  
    329      |    813.00    |    -27.16    |    -33.83    |      35      |  ✅ Success  
    330      |    556.60    |   -105.18    |    -51.73    |      68      |  ✅ Success  
  📊 统计 [Ep 330]: Actor Loss=-289.7481, Critic Loss=1745.4637, Alpha=2.3041, TD-error=44.3229, Beta=1.0000
    331      |   -264.90    |   -175.50    |   -168.61    |     126      |  ✅ Success  
    332      |   -1664.94   |   -132.30    |   -157.60    |     109      |  ❌ Failure  
    333      |    684.05    |    -31.99    |    -47.20    |      49      |  ✅ Success  
    334      |   -535.96    |   -252.43    |   -283.25    |     146      |  ✅ Success  
    335      |    659.04    |    -46.08    |    -50.94    |      63      |  ✅ Success  
    336      |    529.15    |    -54.43    |    -98.59    |      67      |  ✅ Success  
    337      |    258.05    |   -105.38    |   -103.38    |      87      |  ✅ Success  
    338      |    501.38    |    -76.91    |    -73.28    |      69      |  ✅ Success  
    339      |    178.98    |   -109.04    |    -94.74    |      88      |  ✅ Success  
    340      |    591.93    |    -68.58    |    -55.32    |      60      |  ✅ Success  
  📊 统计 [Ep 340]: Actor Loss=-301.2750, Critic Loss=1863.3541, Alpha=2.2390, TD-error=46.1273, Beta=1.0000
    341      |    397.69    |    -66.04    |    -77.33    |      68      |  ✅ Success  
    342      |    696.28    |    -48.95    |    -50.45    |      47      |  ✅ Success  
    343      |     2.66     |   -179.28    |   -139.93    |     110      |  ✅ Success  
    344      |    728.38    |    -33.09    |    -54.09    |      42      |  ✅ Success  
    345      |    770.76    |    -30.95    |    -40.32    |      39      |  ✅ Success  
    346      |    726.54    |    -41.76    |    -37.86    |      45      |  ✅ Success  
    347      |    757.77    |    -38.35    |    -45.96    |      35      |  ✅ Success  
    348      |    669.47    |    -38.31    |    -52.32    |      46      |  ✅ Success  
    349      |    766.00    |    -38.04    |    -31.06    |      36      |  ✅ Success  
    350      |    698.59    |    -30.48    |    -45.74    |      43      |  ✅ Success  
  📊 统计 [Ep 350]: Actor Loss=-328.8618, Critic Loss=1991.4700, Alpha=2.2941, TD-error=47.2604, Beta=1.0000
    351      |    506.75    |    -70.86    |    -70.28    |      67      |  ✅ Success  
    352      |    483.58    |    -66.56    |    -64.74    |      70      |  ✅ Success  
    353      |    315.45    |    -92.90    |   -105.93    |      88      |  ✅ Success  
    354      |    543.35    |    -53.12    |    -49.64    |      64      |  ✅ Success  
    355      |   -409.02    |   -157.08    |   -203.87    |     145      |  ✅ Success  
    356      |    352.77    |   -135.59    |    -78.01    |      78      |  ✅ Success  
    357      |   -269.85    |   -163.41    |   -245.68    |     136      |  ✅ Success  
    358      |    699.37    |    -42.33    |    -33.45    |      43      |  ✅ Success  
    359      |    686.54    |    -40.95    |    -38.48    |      44      |  ✅ Success  
    360      |   -1252.28   |   -296.70    |   -248.98    |     221      |  ✅ Success  
  📊 统计 [Ep 360]: Actor Loss=-335.1177, Critic Loss=2025.6473, Alpha=2.3327, TD-error=46.7748, Beta=1.0000
    361      |    544.61    |    -61.37    |    -59.38    |      65      |  ✅ Success  
    362      |    718.92    |    -30.86    |    -43.28    |      52      |  ✅ Success  
    363      |    646.68    |    -78.62    |    -62.91    |      50      |  ✅ Success  
    364      |    298.72    |    -83.69    |    -83.62    |      88      |  ✅ Success  
    365      |    696.38    |    -43.80    |    -46.46    |      46      |  ✅ Success  
    366      |   -817.25    |   -245.35    |   -243.11    |     183      |  ✅ Success  
    367      |    103.86    |   -108.31    |    -93.29    |      88      |  ✅ Success  
    368      |    813.54    |    -27.43    |    -24.20    |      35      |  ✅ Success  
    369      |   -1113.53   |   -300.35    |   -409.43    |     221      |  ✅ Success  
    370      |    829.95    |    -23.48    |    -26.97    |      33      |  ✅ Success  
  📊 统计 [Ep 370]: Actor Loss=-331.0368, Critic Loss=1956.1324, Alpha=2.2855, TD-error=46.3213, Beta=1.0000
    371      |   -696.65    |    -29.25    |    -29.23    |      24      |  ❌ Failure  
    372      |    554.03    |    -64.29    |    -47.51    |      58      |  ✅ Success  
    373      |   -9901.11   |   -2816.35   |   -1456.97   |     862      |  ✅ Success  
    374      |    364.06    |    -68.41    |   -201.43    |      69      |  ✅ Success  
    375      |   -3934.56   |   -572.06    |   -376.63    |     270      |  ❌ Failure  
    376      |   -1530.42   |   -234.04    |   -311.51    |     219      |  ✅ Success  
    377      |   -2612.98   |   -404.70    |   -812.95    |     305      |  ✅ Success  
    378      |   -102.60    |   -138.24    |   -122.04    |     108      |  ✅ Success  
    379      |   -129.65    |   -166.54    |   -162.92    |     113      |  ✅ Success  
    380      |    793.00    |    -31.86    |    -31.24    |      36      |  ✅ Success  
  📊 统计 [Ep 380]: Actor Loss=-352.9872, Critic Loss=2048.1212, Alpha=1.9621, TD-error=42.7874, Beta=1.0000
    381      |    354.97    |   -125.49    |    -71.62    |      67      |  ✅ Success  
    382      |    560.93    |    -57.98    |    -68.56    |      55      |  ✅ Success  
    383      |    665.73    |    -43.28    |    -50.98    |      51      |  ✅ Success  
    384      |    176.27    |   -103.29    |   -109.95    |      93      |  ✅ Success  
    385      |   -864.37    |   -189.45    |   -266.46    |     181      |  ✅ Success  
    386      |    470.83    |    -70.90    |    -73.08    |      62      |  ✅ Success  
    387      |    491.87    |    -63.97    |    -65.65    |      59      |  ✅ Success  
    388      |    76.23     |   -108.85    |   -122.72    |      92      |  ✅ Success  
    389      |    802.98    |    -32.81    |    -37.78    |      35      |  ✅ Success  
    390      |   -442.58    |   -316.65    |   -269.16    |     213      |  ✅ Success  
  📊 统计 [Ep 390]: Actor Loss=-378.6384, Critic Loss=2013.2868, Alpha=2.0288, TD-error=46.2495, Beta=1.0000
    391      |    771.10    |    -31.65    |    -37.05    |      41      |  ✅ Success  
    392      |   -404.06    |   -178.98    |   -189.84    |     134      |  ✅ Success  
    393      |    669.29    |    -65.46    |    -55.71    |      58      |  ✅ Success  
    394      |    349.89    |    -74.47    |    -82.72    |      79      |  ✅ Success  
    395      |   -2578.23   |   -573.32    |   -476.31    |     312      |  ✅ Success  
    396      |    627.52    |    -38.81    |    -66.48    |      51      |  ✅ Success  
    397      |   -418.00    |   -334.38    |   -375.85    |     283      |  ✅ Success  
    398      |    793.12    |    -25.62    |    -47.62    |      40      |  ✅ Success  
    399      |    506.91    |    -63.96    |    -76.54    |      71      |  ✅ Success  
    400      |   -562.49    |    -8.78     |    -6.64     |      8       |  ❌ Failure  
  📊 统计 [Ep 400]: Actor Loss=-359.1363, Critic Loss=2239.0154, Alpha=2.0727, TD-error=53.1575, Beta=1.0000
    401      |   -1186.48   |   -252.07    |   -328.23    |     207      |  ✅ Success  
    402      |    512.30    |    -59.63    |    -66.82    |      66      |  ✅ Success  
    403      |    737.50    |    -70.82    |    -38.96    |      38      |  ✅ Success  
    404      |   -705.28    |   -184.62    |   -237.16    |     153      |  ✅ Success  
    405      |    572.85    |    -48.61    |    -66.29    |      52      |  ✅ Success  
    406      |    744.38    |    -40.23    |    -36.21    |      42      |  ✅ Success  
    407      |   -1403.42   |   -151.94    |   -150.36    |      79      |  ❌ Failure  
    408      |    773.59    |    -26.41    |    -46.91    |      41      |  ✅ Success  
    409      |    736.20    |    -43.53    |    -36.37    |      45      |  ✅ Success  
    410      |    696.37    |    -34.84    |    -39.73    |      43      |  ✅ Success  
  📊 统计 [Ep 410]: Actor Loss=-333.5753, Critic Loss=2116.0984, Alpha=2.1224, TD-error=46.9359, Beta=1.0000
    411      |    416.52    |    -98.44    |   -106.44    |      80      |  ✅ Success  
    412      |   -226.73    |   -160.73    |   -166.03    |     120      |  ✅ Success  
    413      |    273.90    |    -81.35    |    -81.89    |      85      |  ✅ Success  
    414      |    582.56    |    -59.66    |    -59.48    |      53      |  ✅ Success  
    415      |    771.95    |    -33.13    |    -29.98    |      40      |  ✅ Success  
    416      |   -652.62    |   -228.34    |   -182.10    |     162      |  ✅ Success  
    417      |   -2367.74   |   -897.18    |   -412.07    |     294      |  ✅ Success  
    418      |   -6411.65   |   -867.72    |   -782.67    |     565      |  ✅ Success  
    419      |   -5572.29   |   -1434.02   |   -675.91    |     481      |  ✅ Success  
    420      |    556.35    |    -54.47    |    -57.79    |      52      |  ✅ Success  
  📊 统计 [Ep 420]: Actor Loss=-299.3039, Critic Loss=1833.0932, Alpha=1.7943, TD-error=41.5885, Beta=1.0000
    421      |   -567.17    |   -238.09    |   -222.22    |     142      |  ✅ Success  
    422      |    266.08    |    -87.07    |    -81.61    |      77      |  ✅ Success  
    423      |    784.83    |    -30.99    |    -30.52    |      37      |  ✅ Success  
    424      |    724.63    |    -35.01    |    -36.99    |      47      |  ✅ Success  
    425      |    -90.43    |   -225.87    |   -281.26    |     232      |  ✅ Success  
    426      |    548.75    |    -92.34    |    -60.46    |      62      |  ✅ Success  
    427      |    518.94    |    -66.06    |    -75.75    |      58      |  ✅ Success  
    428      |   -523.87    |   -186.55    |   -180.80    |     142      |  ✅ Success  
    429      |    215.01    |   -112.53    |   -102.35    |      77      |  ✅ Success  
    430      |    739.86    |    -31.20    |    -49.98    |      43      |  ✅ Success  
  📊 统计 [Ep 430]: Actor Loss=-268.6225, Critic Loss=1722.6321, Alpha=1.6662, TD-error=38.5825, Beta=1.0000
    431      |   -2560.94   |   -759.85    |   -404.68    |     284      |  ✅ Success  
    432      |    635.72    |    -67.28    |    -49.43    |      51      |  ✅ Success  
    433      |    527.94    |    -67.50    |    -73.59    |      59      |  ✅ Success  
    434      |   -1276.19   |   -299.13    |   -341.99    |     180      |  ✅ Success  
    435      |    88.33     |   -149.94    |   -133.53    |      82      |  ✅ Success  
    436      |    -13.85    |   -138.48    |   -106.79    |     105      |  ✅ Success  
    437      |    634.86    |    -42.02    |    -78.00    |      47      |  ✅ Success  
    438      |   -1510.90   |   -140.61    |   -125.99    |      89      |  ❌ Failure  
    439      |    598.41    |    -51.96    |    -48.50    |      52      |  ✅ Success  
    440      |    619.92    |    -44.13    |    -82.97    |      50      |  ✅ Success  
  📊 统计 [Ep 440]: Actor Loss=-294.9290, Critic Loss=1516.3958, Alpha=1.5861, TD-error=37.7771, Beta=1.0000
    441      |    821.70    |    -28.29    |    -32.20    |      32      |  ✅ Success  
    442      |   -1472.87   |   -518.44    |   -386.43    |     227      |  ✅ Success  
    443      |    714.56    |    -39.37    |    -39.74    |      43      |  ✅ Success  
    444      |    665.94    |    -48.40    |    -39.43    |      48      |  ✅ Success  
    445      |    662.35    |    -46.78    |    -55.92    |      49      |  ✅ Success  
    446      |   -453.21    |   -234.74    |   -167.06    |     139      |  ✅ Success  
    447      |    751.73    |    -30.75    |    -32.31    |      38      |  ✅ Success  
    448      |    652.56    |   -120.46    |    -36.61    |      48      |  ✅ Success  
    449      |   -2736.67   |   -372.00    |   -469.86    |     325      |  ✅ Success  
    450      |   -2315.55   |   -413.39    |   -450.04    |     312      |  ✅ Success  
  📊 统计 [Ep 450]: Actor Loss=-303.5189, Critic Loss=1596.8735, Alpha=1.5340, TD-error=38.1250, Beta=1.0000
    451      |    -34.59    |   -123.65    |   -118.38    |     111      |  ✅ Success  
    452      |    776.28    |    -37.82    |    -34.50    |      34      |  ✅ Success  
    453      |   -1567.14   |   -295.85    |   -380.95    |     225      |  ✅ Success  
    454      |   -844.68    |   -188.84    |   -196.77    |     164      |  ✅ Success  
    455      |    99.64     |   -145.85    |   -145.11    |      96      |  ✅ Success  
    456      |    -58.82    |   -160.51    |   -168.46    |     120      |  ✅ Success  
    457      |   -4003.70   |   -1142.49   |   -1020.86   |     518      |  ✅ Success  
    458      |    631.73    |    -42.13    |    -55.55    |      48      |  ✅ Success  
    459      |   -669.23    |   -211.14    |   -246.58    |     144      |  ✅ Success  
    460      |    836.24    |    -22.73    |    -26.71    |      29      |  ✅ Success  
  📊 统计 [Ep 460]: Actor Loss=-294.2315, Critic Loss=1254.1259, Alpha=1.4071, TD-error=37.6061, Beta=1.0000
    461      |    669.96    |    -46.64    |    -50.75    |      51      |  ✅ Success  
    462      |    785.31    |    -30.82    |    -30.47    |      37      |  ✅ Success  
    463      |   -283.41    |   -153.77    |   -307.19    |     129      |  ✅ Success  
    464      |    691.11    |    -41.06    |    -48.88    |      42      |  ✅ Success  
    465      |    661.64    |    -50.60    |    -55.50    |      51      |  ✅ Success  
    466      |    790.28    |    -35.10    |    -51.90    |      34      |  ✅ Success  
    467      |    726.91    |    -61.03    |    -40.87    |      41      |  ✅ Success  
    468      |    816.48    |    -27.09    |    -26.89    |      30      |  ✅ Success  
    469      |   -5549.08   |   -948.93    |   -875.15    |     548      |  ✅ Success  
    470      |    465.67    |    -68.93    |    -59.20    |      72      |  ✅ Success  
  📊 统计 [Ep 470]: Actor Loss=-298.8095, Critic Loss=1296.2925, Alpha=1.4252, TD-error=35.8218, Beta=1.0000
    471      |  -12599.88   |   -2062.41   |   -2044.40   |     1000     | ⏱️  Timeout 
    472      |  -13068.99   |   -2350.14   |   -1511.62   |     1000     | ⏱️  Timeout 
    473      |    475.23    |    -87.99    |    -98.84    |      68      |  ✅ Success  
    474      |   -2354.69   |   -399.77    |   -445.24    |     283      |  ✅ Success  
    475      |    401.52    |    -90.52    |    -86.53    |      65      |  ✅ Success  
    476      |    813.34    |    -28.13    |    -49.43    |      32      |  ✅ Success  
    477      |   -606.55    |   -223.40    |   -177.51    |     148      |  ✅ Success  
    478      |   -1196.25   |   -227.69    |   -307.40    |     197      |  ✅ Success  
    479      |   -3437.23   |   -451.77    |   -704.74    |     363      |  ✅ Success  
    480      |   -1441.67   |   -299.07    |   -315.86    |     194      |  ✅ Success  
  📊 统计 [Ep 480]: Actor Loss=-295.9623, Critic Loss=1124.7994, Alpha=1.0779, TD-error=30.5056, Beta=1.0000
    481      |    619.28    |    -59.75    |    -60.72    |      47      |  ✅ Success  
    482      |    783.11    |    -25.57    |    -31.29    |      36      |  ✅ Success  
    483      |    791.92    |    -23.74    |    -36.73    |      33      |  ✅ Success  
    484      |   -6380.64   |   -828.47    |   -974.37    |     588      |  ✅ Success  
    485      |    796.99    |    -22.63    |    -32.27    |      34      |  ✅ Success  
    486      |   -3347.37   |   -387.12    |   -438.40    |     360      |  ✅ Success  
    487      |   -790.08    |   -200.32    |   -227.48    |     156      |  ✅ Success  
    488      |    302.44    |   -115.23    |    -93.72    |      70      |  ✅ Success  
    489      |   -805.54    |   -228.82    |   -220.95    |     155      |  ✅ Success  
    490      |   -429.09    |   -153.97    |   -181.47    |     135      |  ✅ Success  
  📊 统计 [Ep 490]: Actor Loss=-330.8491, Critic Loss=1097.0762, Alpha=1.0330, TD-error=31.1337, Beta=1.0000
    491      |   -576.50    |   -184.55    |   -182.69    |     144      |  ✅ Success  
    492      |    715.12    |    -45.81    |    -34.73    |      42      |  ✅ Success  
    493      |    87.02     |    -86.48    |   -137.16    |      99      |  ✅ Success  
    494      |    -91.07    |   -121.39    |   -128.88    |     110      |  ✅ Success  
    495      |    65.50     |   -115.29    |   -124.35    |      93      |  ✅ Success  
    496      |    819.11    |    -22.58    |    -34.20    |      31      |  ✅ Success  
    497      |   -1574.62   |   -369.26    |   -489.60    |     236      |  ✅ Success  
    498      |   -1774.95   |   -382.38    |   -345.20    |     237      |  ✅ Success  
    499      |   -320.61    |   -150.62    |   -167.08    |     126      |  ✅ Success  
✅ 训练数据已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251031_201704/training_data.pkl
✅ 总奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251031_201704/plots/total_reward.png
✅ Leader奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251031_201704/plots/leader_reward.png
✅ Follower奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251031_201704/plots/follower_reward.png
