📝 日志文件: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251029_141548/training.log
💡 训练输出将实时保存到日志文件
🚀 启用AMP混合精度训练（预期加速40-100%）
🚀 启用异步数据传输（预期加速10-20%）
SAC训练中...
📊 优先级经验回放（PER）配置:
  - 容量: 20000
  - Alpha: 0.6 (优先级指数)
  - Beta: 0.4 → 1.0 (重要性采样权重)
  - 内存优化: float32 (节省50%内存)

================================================================================
  Episode    |    Leader    |  Follower0   |  Follower1   |    Steps     |    Status   
     28      |   -1201.19   |   -432.49    |   -651.40    |     835      |  ✅ Success  
     29      |   -738.03    |   -482.86    |   -316.95    |     624      |  ✅ Success  
     30      |    748.01    |    -39.98    |    -46.34    |      97      |  ✅ Success  
  📊 统计 [Ep 30]: Actor Loss=30.1115, Critic Loss=285.0241, Alpha=0.2237, TD-error=8.2449, Beta=1.0000
     31      |    77.46     |   -208.47    |    -94.96    |     262      |  ✅ Success  
     32      |    178.51    |   -149.62    |   -224.12    |     260      |  ✅ Success  
     33      |    598.21    |   -126.76    |    -67.28    |     196      |  ✅ Success  
     34      |   -510.68    |    -0.27     |    -0.54     |      6       |  ❌ Failure  
     35      |    -24.68    |   -156.21    |   -302.53    |     389      |  ✅ Success  
     36      |    404.04    |    -85.65    |   -137.08    |     244      |  ✅ Success  
     37      |    504.27    |   -180.58    |   -138.60    |     287      |  ✅ Success  
     38      |   -2929.83   |   -566.05    |   -569.94    |     1000     | ⏱️  Timeout 
     39      |   -1681.33   |   -376.81    |   -605.57    |     945      |  ✅ Success  
     40      |   -3823.53   |   -794.08    |   -427.35    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 40]: Actor Loss=18.9765, Critic Loss=159.8724, Alpha=0.3225, TD-error=7.7672, Beta=1.0000
     41      |   -972.58    |   -248.51    |   -233.39    |     535      |  ✅ Success  
     42      |   -3438.96   |   -448.48    |   -331.99    |     1000     | ⏱️  Timeout 
     43      |   -3534.18   |   -397.82    |   -414.82    |     1000     | ⏱️  Timeout 
     44      |   -3222.51   |   -461.86    |   -363.03    |     1000     | ⏱️  Timeout 
     45      |   -2965.72   |   -376.59    |   -269.08    |     1000     | ⏱️  Timeout 
     46      |   -992.36    |   -222.65    |   -160.66    |     585      |  ✅ Success  
     47      |    574.39    |    -56.71    |    -25.01    |     174      |  ✅ Success  
     48      |    648.74    |    -29.14    |    -27.82    |     174      |  ✅ Success  
     49      |    235.10    |   -104.24    |    -49.49    |     354      |  ✅ Success  
     50      |   -700.26    |   -157.45    |   -189.46    |     475      |  ✅ Success  
  📊 统计 [Ep 50]: Actor Loss=12.2620, Critic Loss=116.9711, Alpha=0.1304, TD-error=6.7141, Beta=1.0000
     51      |   -2917.55   |   -410.49    |   -450.06    |     1000     | ⏱️  Timeout 
     52      |   -3410.10   |   -443.13    |   -440.20    |     1000     | ⏱️  Timeout 
     53      |   -696.18    |   -214.37    |   -299.47    |     663      |  ✅ Success  
     54      |   -240.39    |   -142.51    |    -96.29    |     363      |  ✅ Success  
     55      |   -550.40    |    -2.37     |    -4.62     |      25      |  ❌ Failure  
     56      |   -2808.91   |   -462.15    |   -335.54    |     1000     | ⏱️  Timeout 
     57      |    870.95    |    -7.27     |    -29.59    |      79      |  ✅ Success  
     58      |   -3493.73   |   -319.16    |   -343.81    |     1000     | ⏱️  Timeout 
     59      |    850.85    |    -23.82    |    -22.27    |      66      |  ✅ Success  
     60      |   -1645.30   |   -391.10    |   -372.37    |     919      |  ✅ Success  
  📊 统计 [Ep 60]: Actor Loss=5.5229, Critic Loss=117.6084, Alpha=0.1380, TD-error=6.4840, Beta=1.0000
     61      |   -659.26    |    -12.45    |    -16.81    |      71      |  ❌ Failure  
     62      |   -874.79    |    -42.16    |   -118.42    |     205      |  ❌ Failure  
     63      |   -2105.84   |   -300.36    |   -204.06    |     861      |  ✅ Success  
     64      |   -4046.14   |   -360.41    |   -289.91    |     1000     | ⏱️  Timeout 
     65      |   -4077.18   |   -326.24    |   -233.70    |     1000     | ⏱️  Timeout 
     66      |   -2265.67   |   -290.61    |   -179.85    |     1000     | ⏱️  Timeout 
     67      |    362.11    |   -129.03    |    -84.27    |     323      |  ✅ Success  
     68      |    471.49    |    -48.72    |    -47.08    |     179      |  ✅ Success  
     69      |    748.18    |    -35.65    |    -19.54    |     109      |  ✅ Success  
     70      |    236.08    |    -91.16    |    -88.44    |     281      |  ✅ Success  
  📊 统计 [Ep 70]: Actor Loss=12.8106, Critic Loss=67.0669, Alpha=0.1352, TD-error=5.1799, Beta=1.0000
     71      |    945.00    |    -6.55     |    -3.64     |      44      |  ✅ Success  
     72      |   -3129.99   |   -380.74    |   -213.03    |     1000     | ⏱️  Timeout 
     73      |   -2934.35   |   -316.17    |   -276.53    |     1000     | ⏱️  Timeout 
     74      |   -2817.18   |   -371.32    |   -198.48    |     1000     | ⏱️  Timeout 
     75      |    934.57    |    -5.40     |    -21.66    |      52      |  ✅ Success  
     76      |   -2862.91   |   -345.18    |   -270.09    |     1000     | ⏱️  Timeout 
     77      |   -818.68    |   -166.79    |   -163.33    |     730      |  ✅ Success  
     78      |   -2011.28   |   -399.88    |   -268.79    |     1000     | ⏱️  Timeout 
     79      |   -2735.69   |   -298.77    |   -245.89    |     637      |  ❌ Failure  
     80      |   -2677.23   |   -417.36    |   -232.43    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 80]: Actor Loss=11.1549, Critic Loss=35.7182, Alpha=0.0565, TD-error=2.3982, Beta=1.0000
     81      |    941.84    |    -5.14     |    -4.08     |      46      |  ✅ Success  
     82      |    967.11    |    -3.14     |    -1.12     |      33      |  ✅ Success  
     83      |    938.72    |    -8.11     |    -45.94    |      42      |  ✅ Success  
     84      |   -2193.93   |   -331.92    |   -150.48    |     1000     | ⏱️  Timeout 
     85      |   -3284.99   |   -230.16    |   -216.01    |     1000     | ⏱️  Timeout 
     86      |   -706.28    |    -47.12    |    -23.17    |      95      |  ❌ Failure  
     87      |   -521.79    |    -0.98     |    -0.74     |      11      |  ❌ Failure  
     88      |   -953.23    |   -305.79    |   -298.99    |     929      |  ✅ Success  
     89      |    898.91    |    -8.91     |    -48.80    |      81      |  ✅ Success  
     90      |   -2842.87   |   -330.09    |   -406.61    |     996      |  ❌ Failure  
  📊 统计 [Ep 90]: Actor Loss=11.6270, Critic Loss=39.9154, Alpha=0.0440, TD-error=3.4908, Beta=1.0000
     91      |    957.00    |    -7.91     |    -11.33    |      35      |  ✅ Success  
     92      |    862.67    |    -50.18    |    -11.99    |     102      |  ✅ Success  
     93      |    961.57    |    -4.16     |    -7.29     |      36      |  ✅ Success  
     94      |    967.04    |    -9.01     |    -2.69     |      28      |  ✅ Success  
     95      |   -2501.21   |   -281.06    |   -285.82    |     1000     | ⏱️  Timeout 
     96      |    915.22    |    -11.26    |    -10.23    |      62      |  ✅ Success  
     97      |   -2478.77   |   -290.60    |   -229.76    |     1000     | ⏱️  Timeout 
     98      |    927.94    |    -8.29     |    -5.97     |      49      |  ✅ Success  
     99      |   -512.66    |    -2.30     |    -0.55     |      7       |  ❌ Failure  
    100      |   -2651.82   |   -491.42    |   -224.43    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 100]: Actor Loss=13.0916, Critic Loss=38.5424, Alpha=0.0421, TD-error=2.8538, Beta=1.0000
    101      |   -2541.94   |   -465.13    |   -406.91    |     1000     | ⏱️  Timeout 
    102      |   -3155.79   |   -635.36    |   -441.54    |     1000     | ⏱️  Timeout 
    103      |    962.63    |    -13.21    |    -1.76     |      29      |  ✅ Success  
    104      |   -3047.64   |   -878.92    |   -459.87    |     1000     | ⏱️  Timeout 
    105      |   -557.67    |    -5.12     |    -4.32     |      28      |  ❌ Failure  
    106      |   -2439.45   |   -239.79    |   -306.31    |     1000     | ⏱️  Timeout 
    107      |   -709.79    |    -32.58    |    -34.93    |      96      |  ❌ Failure  
    108      |   -2458.21   |   -528.90    |   -451.82    |     1000     | ⏱️  Timeout 
    109      |   -707.35    |    -18.35    |    -14.21    |     112      |  ❌ Failure  
    110      |   -997.04    |    -83.18    |    -50.68    |     319      |  ❌ Failure  
  📊 统计 [Ep 110]: Actor Loss=12.9007, Critic Loss=52.5414, Alpha=0.0650, TD-error=3.9123, Beta=1.0000
    111      |   -2675.94   |   -329.75    |   -323.84    |     1000     | ⏱️  Timeout 
    112      |   -3805.68   |   -537.03    |   -446.18    |     1000     | ⏱️  Timeout 
    113      |   -2855.63   |   -246.67    |   -209.17    |     1000     | ⏱️  Timeout 
    114      |   -774.05    |    -28.09    |    -34.13    |     110      |  ❌ Failure  
    115      |   -1045.43   |    -99.48    |    -94.86    |     211      |  ❌ Failure  
    116      |   -2368.25   |   -358.01    |   -183.75    |     1000     | ⏱️  Timeout 
    117      |   -1429.75   |   -188.87    |   -202.02    |     408      |  ❌ Failure  
    118      |   -2005.99   |   -168.96    |   -120.96    |     589      |  ❌ Failure  
    119      |   -581.05    |    -4.42     |    -9.02     |      27      |  ❌ Failure  
    120      |   -726.24    |    -18.66    |    -31.42    |      91      |  ❌ Failure  
  📊 统计 [Ep 120]: Actor Loss=15.3515, Critic Loss=38.6049, Alpha=0.0547, TD-error=3.6448, Beta=1.0000
    121      |   -1815.21   |   -220.07    |   -158.62    |     1000     | ⏱️  Timeout 
    122      |   -2259.67   |   -241.18    |   -257.87    |     1000     | ⏱️  Timeout 
    123      |   -444.54    |   -125.12    |   -128.41    |     474      |  ✅ Success  
    124      |   -2720.92   |   -248.46    |   -163.56    |     1000     | ⏱️  Timeout 
    125      |   -616.91    |   -116.60    |    -65.47    |     732      |  ✅ Success  
    126      |   -2533.93   |   -287.65    |   -282.45    |     1000     | ⏱️  Timeout 
    127      |   -1285.59   |   -218.14    |   -164.00    |     874      |  ✅ Success  
    128      |   -645.28    |   -158.16    |   -205.89    |     555      |  ✅ Success  
    129      |    125.77    |    -69.69    |    -47.92    |     328      |  ✅ Success  
    130      |   -1351.19   |   -333.04    |   -209.74    |     951      |  ✅ Success  
  📊 统计 [Ep 130]: Actor Loss=15.7738, Critic Loss=29.5278, Alpha=0.0574, TD-error=2.9925, Beta=1.0000
    131      |    423.09    |    -53.49    |    -31.35    |     270      |  ✅ Success  
    132      |    655.76    |    -26.42    |    -18.80    |     139      |  ✅ Success  
    133      |   -1689.50   |   -246.77    |    -92.62    |     1000     | ⏱️  Timeout 
    134      |    897.18    |    -52.69    |    -4.91     |      65      |  ✅ Success  
    135      |    930.30    |    -5.22     |    -27.37    |      48      |  ✅ Success  
    136      |    854.15    |    -17.25    |    -13.86    |      89      |  ✅ Success  
    137      |    867.11    |    -10.89    |    -20.77    |      77      |  ✅ Success  
    138      |    877.87    |    -11.13    |    -16.64    |      70      |  ✅ Success  
    139      |    295.46    |    -40.65    |    -34.00    |     240      |  ✅ Success  
    140      |    449.85    |    -40.83    |    -33.60    |     238      |  ✅ Success  
  📊 统计 [Ep 140]: Actor Loss=13.5451, Critic Loss=57.5290, Alpha=0.0546, TD-error=2.9092, Beta=1.0000
    141      |    581.54    |    -33.49    |    -35.94    |     172      |  ✅ Success  
    142      |   -3168.83   |   -499.59    |   -486.61    |     1000     | ⏱️  Timeout 
    143      |   -417.02    |   -111.79    |    -99.87    |     435      |  ✅ Success  
    144      |   -2257.08   |   -331.80    |   -195.49    |     1000     | ⏱️  Timeout 
    145      |    862.54    |    -19.24    |    -11.74    |      87      |  ✅ Success  
    146      |   -303.12    |   -160.91    |    -76.54    |     439      |  ✅ Success  
    147      |    908.90    |    -6.05     |    -4.11     |      63      |  ✅ Success  
    148      |   -1253.27   |   -213.34    |   -319.41    |     652      |  ✅ Success  
    149      |    658.61    |    -57.67    |    -48.27    |     130      |  ✅ Success  
    150      |   -3597.36   |   -240.25    |   -164.58    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 150]: Actor Loss=9.2265, Critic Loss=61.7931, Alpha=0.0813, TD-error=4.0031, Beta=1.0000
    151      |    85.40     |   -100.06    |   -109.30    |     274      |  ✅ Success  
    152      |    123.15    |    -79.66    |    -98.36    |     280      |  ✅ Success  
    153      |    928.08    |    -7.27     |    -6.47     |      45      |  ✅ Success  
    154      |   -699.49    |   -114.79    |   -107.29    |     490      |  ✅ Success  
    155      |    456.35    |    -44.35    |    -65.59    |     185      |  ✅ Success  
    156      |   -1191.20   |    -59.38    |    -99.15    |     360      |  ❌ Failure  
    157      |    770.68    |    -15.04    |    -10.22    |     111      |  ✅ Success  
    158      |    923.02    |    -11.66    |    -4.76     |      56      |  ✅ Success  
    159      |   -3487.00   |   -314.26    |   -226.42    |     1000     | ⏱️  Timeout 
    160      |   -2404.00   |   -200.97    |   -238.41    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 160]: Actor Loss=4.5858, Critic Loss=90.7144, Alpha=0.0971, TD-error=6.0825, Beta=1.0000
    161      |    844.70    |    -14.49    |    -24.67    |      81      |  ✅ Success  
    162      |   -4049.60   |   -331.10    |   -176.78    |     1000     | ⏱️  Timeout 
    163      |    698.27    |    -34.31    |    -19.72    |     109      |  ✅ Success  
    164      |   -1124.53   |    -53.60    |    -85.05    |     223      |  ❌ Failure  
    165      |   -3040.14   |   -291.98    |   -264.00    |     1000     | ⏱️  Timeout 
    166      |   -3144.31   |   -324.45    |   -516.78    |     1000     | ⏱️  Timeout 
    167      |   -2680.43   |   -428.49    |   -460.75    |     1000     | ⏱️  Timeout 
    168      |   -2797.72   |   -313.40    |   -404.66    |     1000     | ⏱️  Timeout 
    169      |    915.58    |    -8.03     |    -5.82     |      49      |  ✅ Success  
    170      |   -2769.74   |   -200.40    |   -294.74    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 170]: Actor Loss=4.1633, Critic Loss=67.5539, Alpha=0.0575, TD-error=4.4871, Beta=1.0000
    171      |    389.01    |    -41.54    |   -122.61    |     229      |  ✅ Success  
    172      |    908.69    |    -22.84    |    -17.70    |      65      |  ✅ Success  
    173      |    -81.88    |    -87.68    |    -82.28    |     382      |  ✅ Success  
    174      |    867.07    |    -24.85    |    -10.20    |      77      |  ✅ Success  
    175      |    542.00    |    -38.22    |    -91.77    |     225      |  ✅ Success  
    176      |   -761.38    |    -25.44    |    -37.52    |     120      |  ❌ Failure  
    177      |    342.81    |    -50.37    |   -143.10    |     358      |  ✅ Success  
    178      |    887.35    |    -12.06    |    -17.25    |      82      |  ✅ Success  
    179      |   -560.64    |    -3.89     |    -2.76     |      27      |  ❌ Failure  
    180      |   -1812.77   |   -320.79    |   -343.01    |     918      |  ✅ Success  
  📊 统计 [Ep 180]: Actor Loss=6.2493, Critic Loss=97.7835, Alpha=0.0724, TD-error=6.6045, Beta=1.0000
    181      |    614.76    |   -139.10    |    -23.92    |     133      |  ✅ Success  
    182      |    709.56    |    -38.72    |    -45.15    |     150      |  ✅ Success  
    183      |    715.91    |    -19.99    |    -29.26    |     161      |  ✅ Success  
    184      |    317.04    |    -74.45    |    -77.83    |     323      |  ✅ Success  
    185      |    935.89    |    -3.66     |    -3.55     |      47      |  ✅ Success  
    186      |   -511.79    |    -1.07     |    -0.50     |      6       |  ❌ Failure  
    187      |    793.92    |    -20.06    |    -16.08    |     135      |  ✅ Success  
    188      |    864.68    |    -8.51     |    -12.92    |      76      |  ✅ Success  
    189      |    900.21    |    -6.83     |    -7.78     |      65      |  ✅ Success  
    190      |   -512.67    |    -0.83     |    -0.80     |      6       |  ❌ Failure  
  📊 统计 [Ep 190]: Actor Loss=5.5132, Critic Loss=205.0985, Alpha=0.0826, TD-error=8.8805, Beta=1.0000
    191      |   -3714.85   |   -246.79    |   -345.64    |     1000     | ⏱️  Timeout 
    192      |    200.66    |   -110.44    |    -27.37    |     405      |  ✅ Success  
    193      |    730.90    |    -12.43    |    -13.82    |     101      |  ✅ Success  
    194      |   -409.38    |   -148.64    |    -91.36    |     405      |  ✅ Success  
    195      |    244.41    |    -50.18    |    -73.02    |     261      |  ✅ Success  
    196      |    881.08    |    -6.83     |    -7.98     |      68      |  ✅ Success  
    197      |   -102.00    |    -77.18    |    -85.24    |     491      |  ✅ Success  
    198      |    329.77    |   -105.18    |    -57.17    |     277      |  ✅ Success  
    199      |    486.25    |   -111.02    |    -61.17    |     143      |  ✅ Success  
    200      |    273.14    |    -90.77    |    -64.88    |     307      |  ✅ Success  
  📊 统计 [Ep 200]: Actor Loss=7.1515, Critic Loss=88.5707, Alpha=0.1027, TD-error=7.5329, Beta=1.0000
    201      |   -786.69    |   -304.20    |   -406.51    |     958      |  ✅ Success  
    202      |    677.08    |    -66.66    |    -27.43    |     110      |  ✅ Success  
    203      |    847.15    |    -11.00    |    -9.39     |      78      |  ✅ Success  
    204      |    883.48    |    -6.48     |    -6.95     |      79      |  ✅ Success  
    205      |    863.52    |    -7.22     |    -9.56     |      66      |  ✅ Success  
    206      |   -652.23    |    -13.26    |    -11.85    |      51      |  ❌ Failure  
    207      |   -1684.63   |   -214.77    |   -163.44    |     764      |  ✅ Success  
    208      |   -236.13    |   -136.39    |   -118.26    |     765      |  ✅ Success  
    209      |    901.02    |    -6.57     |    -8.36     |      71      |  ✅ Success  
    210      |    763.27    |    -20.82    |    -19.73    |      89      |  ✅ Success  
  📊 统计 [Ep 210]: Actor Loss=7.5203, Critic Loss=82.1197, Alpha=0.0862, TD-error=6.3090, Beta=1.0000
    211      |    644.15    |    -40.15    |    -20.19    |     123      |  ✅ Success  
    212      |    922.03    |    -6.46     |    -6.48     |      53      |  ✅ Success  
    213      |    677.38    |    -23.90    |    -12.75    |     172      |  ✅ Success  
    214      |   -2559.13   |   -635.35    |   -487.05    |     863      |  ✅ Success  
    215      |    796.15    |    -17.11    |    -11.12    |     102      |  ✅ Success  
    216      |    258.54    |    -71.26    |    -80.18    |     341      |  ✅ Success  
    217      |    919.85    |    -4.19     |    -5.14     |      61      |  ✅ Success  
    218      |    889.51    |    -6.62     |    -8.00     |      75      |  ✅ Success  
    219      |    730.22    |    -19.41    |    -23.77    |     109      |  ✅ Success  
    220      |    898.31    |    -7.48     |    -8.22     |      66      |  ✅ Success  
  📊 统计 [Ep 220]: Actor Loss=6.3425, Critic Loss=127.5452, Alpha=0.0909, TD-error=8.2616, Beta=1.0000
    221      |    880.19    |    -8.82     |    -7.62     |      72      |  ✅ Success  
    222      |    850.28    |    -4.99     |    -10.64    |      62      |  ✅ Success  
    223      |    915.92    |    -3.77     |    -5.49     |      52      |  ✅ Success  
    224      |    889.75    |    -31.93    |    -25.59    |      64      |  ✅ Success  
    225      |    805.58    |    -10.55    |    -17.17    |      96      |  ✅ Success  
    226      |    905.57    |    -4.16     |    -6.58     |      61      |  ✅ Success  
    227      |    921.23    |    -8.68     |    -8.23     |      60      |  ✅ Success  
    228      |    924.97    |    -4.43     |    -4.83     |      58      |  ✅ Success  
    229      |    874.83    |    -6.05     |    -10.29    |      68      |  ✅ Success  
    230      |   -1897.53   |   -785.00    |   -198.80    |     974      |  ✅ Success  
  📊 统计 [Ep 230]: Actor Loss=3.4949, Critic Loss=154.1780, Alpha=0.1080, TD-error=9.1469, Beta=1.0000
    231      |    873.56    |    -7.85     |    -9.85     |      75      |  ✅ Success  
    232      |    908.06    |    -5.37     |    -6.60     |      64      |  ✅ Success  
    233      |    820.32    |    -10.97    |    -15.25    |      87      |  ✅ Success  
    234      |    855.55    |    -16.05    |    -18.88    |      63      |  ✅ Success  
    235      |    888.69    |    -3.71     |    -33.58    |      72      |  ✅ Success  
    236      |    871.69    |    -8.74     |    -7.50     |      83      |  ✅ Success  
    237      |    835.47    |    -32.06    |    -11.42    |      73      |  ✅ Success  
    238      |    883.23    |    -7.83     |    -26.86    |      70      |  ✅ Success  
    239      |    648.73    |    -19.94    |    -29.43    |     153      |  ✅ Success  
    240      |    840.31    |    -6.62     |    -14.85    |      94      |  ✅ Success  
  📊 统计 [Ep 240]: Actor Loss=-2.8186, Critic Loss=197.0141, Alpha=0.1383, TD-error=10.9863, Beta=1.0000
    241      |    884.67    |    -14.41    |    -9.10     |      80      |  ✅ Success  
    242      |    575.89    |    -29.84    |    -27.01    |     160      |  ✅ Success  
    243      |    497.16    |    -43.64    |    -29.47    |     218      |  ✅ Success  
    244      |   -268.17    |   -132.28    |    -74.98    |     379      |  ✅ Success  
    245      |   -114.60    |    -78.14    |    -93.98    |     376      |  ✅ Success  
    246      |   -2723.27   |   -238.96    |   -412.47    |     1000     | ⏱️  Timeout 
    247      |    141.81    |    -43.76    |    -49.13    |     237      |  ✅ Success  
    248      |   -2986.31   |   -184.62    |   -169.52    |     1000     | ⏱️  Timeout 
    249      |    900.92    |    -20.23    |     0.89     |      57      |  ✅ Success  
    250      |   -3339.28   |   -281.61    |   -330.88    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 250]: Actor Loss=-8.0083, Critic Loss=137.9327, Alpha=0.2131, TD-error=9.1422, Beta=1.0000
    251      |   -2698.55   |   -199.14    |   -193.41    |     1000     | ⏱️  Timeout 
    252      |    739.54    |    -11.87    |    -12.77    |     135      |  ✅ Success  
    253      |    674.36    |    -28.68    |    -53.86    |     107      |  ✅ Success  
    254      |    745.79    |    -14.68    |    -16.68    |     120      |  ✅ Success  
    255      |   -2960.39   |   -277.46    |   -270.89    |     1000     | ⏱️  Timeout 
    256      |    847.52    |    -8.10     |    -6.91     |      92      |  ✅ Success  
    257      |    293.94    |    -39.21    |    -51.20    |     245      |  ✅ Success  
    258      |    663.78    |    -32.06    |    -82.52    |     133      |  ✅ Success  
    259      |    938.81    |    -5.14     |    -4.21     |      50      |  ✅ Success  
    260      |    947.17    |    -3.91     |    -2.74     |      39      |  ✅ Success  
  📊 统计 [Ep 260]: Actor Loss=-20.0848, Critic Loss=169.8028, Alpha=0.1895, TD-error=11.0183, Beta=1.0000
    261      |    571.22    |    -29.19    |    -31.33    |     195      |  ✅ Success  
    262      |    902.44    |    -5.62     |    -5.80     |      67      |  ✅ Success  
    263      |   -832.83    |   -149.47    |   -177.32    |     702      |  ✅ Success  
    264      |    767.84    |    -14.36    |    -13.00    |     104      |  ✅ Success  
    265      |    786.86    |    -45.02    |    -34.44    |      90      |  ✅ Success  
    266      |    723.03    |    -14.31    |    -52.37    |     117      |  ✅ Success  
    267      |    721.56    |    -17.03    |    -15.30    |     120      |  ✅ Success  
    268      |    893.32    |    -6.53     |    -7.54     |      57      |  ✅ Success  
    269      |    857.89    |    -23.49    |    -8.18     |      79      |  ✅ Success  
    270      |    876.09    |    -7.99     |    -21.22    |      58      |  ✅ Success  
  📊 统计 [Ep 270]: Actor Loss=-22.4467, Critic Loss=139.9289, Alpha=0.1968, TD-error=11.0420, Beta=1.0000
    271      |   -1038.85   |   -129.34    |   -153.01    |     674      |  ✅ Success  
    272      |   -1866.59   |   -139.87    |   -483.28    |     506      |  ❌ Failure  
    273      |   -1020.92   |   -154.02    |   -255.00    |     958      |  ✅ Success  
    274      |   -792.95    |    -33.04    |    -35.96    |     101      |  ❌ Failure  
    275      |    934.83    |    -10.77    |    -6.34     |      44      |  ✅ Success  
    276      |    641.32    |    -59.57    |    -48.93    |     123      |  ✅ Success  
    277      |   -1018.83   |   -312.15    |   -194.65    |     684      |  ✅ Success  
    278      |    621.47    |    -20.92    |    -61.95    |     256      |  ✅ Success  
    279      |    951.40    |    -6.94     |    -3.30     |      38      |  ✅ Success  
    280      |    685.36    |    -21.12    |    -21.57    |     124      |  ✅ Success  
  📊 统计 [Ep 280]: Actor Loss=-26.1088, Critic Loss=225.7340, Alpha=0.2305, TD-error=13.5981, Beta=1.0000
    281      |    213.50    |    -60.35    |    -49.47    |     246      |  ✅ Success  
    282      |    832.55    |    -23.81    |    -11.59    |      94      |  ✅ Success  
    283      |    895.57    |    -5.40     |    -11.05    |      63      |  ✅ Success  
    284      |    911.77    |    -19.60    |    -12.02    |      91      |  ✅ Success  
    285      |   -224.36    |    -65.79    |    -70.97    |     396      |  ✅ Success  
    286      |    965.58    |    -2.31     |    -2.36     |      30      |  ✅ Success  
    287      |   -2104.92   |   -316.36    |   -159.31    |     1000     | ⏱️  Timeout 
    288      |    264.21    |    -60.83    |    -84.16    |     277      |  ✅ Success  
    289      |    671.04    |    -47.94    |    -89.51    |     131      |  ✅ Success  
    290      |    930.47    |    -3.62     |    -3.81     |      49      |  ✅ Success  
  📊 统计 [Ep 290]: Actor Loss=-16.8303, Critic Loss=179.6752, Alpha=0.2756, TD-error=11.4665, Beta=1.0000
    291      |   -1149.46   |   -228.98    |   -127.05    |     575      |  ✅ Success  
    292      |   -141.02    |   -108.01    |   -122.96    |     419      |  ✅ Success  
    293      |   -2587.79   |   -389.81    |   -307.88    |     986      |  ✅ Success  
    294      |    929.23    |    -5.00     |    -14.55    |      51      |  ✅ Success  
    295      |    368.66    |    -78.14    |    -76.02    |     222      |  ✅ Success  
